#source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b
6243489710752127488,239.16670090929958,0.29425762184446397,-22.027871550738094,0.1260105817666082,6.661458051872479,0.24222932520732643,349.8974852114658,23.509222262052123
6011665140095657728,237.99883466057778,0.29314540861370986,-34.82828218158562,0.12359514831547148,6.661545166568519,0.3157390347196724,339.9257220048973,14.768050934062163
6210347166114853504,233.14922588968147,0.27124502798581795,-28.242685854691192,0.12718434798775732,6.6650064343951865,0.2646186705027901,340.99244797739226,22.474696672705633
6248590207751553920,238.27526261326747,0.6625594824044935,-17.854982948277165,0.16108783341236033,6.665131605367222,0.497896397021128,352.5029595277641,27.054299237549113
6234854283863638400,237.33741640957683,0.46133764273850425,-26.00185189608982,0.19975530832089947,6.665175173110032,0.2735026517675594,345.6245836798586,21.767673933145453
6025247510312781696,246.2345836224281,0.5017916981713167,-31.566687096868883,0.2990496469559821,6.668182604168454,0.5960013607701802,347.3566178907902,12.337938617796127
5997796828135825536,240.19543257125065,0.3673044745849547,-39.08871460741677,0.16230355839212318,6.670679123898043,0.4563352939733874,338.40320857447887,10.406691934681367
6027727905473493248,253.7861258209021,0.8708963329055875,-31.40281122878321,0.6226735119239395,6.673266769640454,0.8546633098985119,351.74086393297307,7.558238003623502
6010008347874448896,235.7441880387539,0.6394179709022763,-36.338790448807615,0.23692875338695382,6.67552727754896,0.5095993799976298,337.4689760600241,14.779522207430873
6240101977985898368,235.4714569098062,0.3452828863274275,-23.272146035233153,0.19421412663844312,6.677907389894027,0.3624949119296845,346.2353502928658,24.931973571150973
6242816878352273152,243.8441614507644,0.6853941296306972,-21.773929530931635,0.4208497857628213,6.682860455106688,0.8186816436667149,353.34142303096024,20.557957602478446
6024561483778567552,249.18998916697726,0.20168928418191148,-32.456243570215435,0.16259573654809167,6.683529787226726,0.22251100954490505,348.3976653330546,9.882864633164425
6248082508258241280,237.90856283024414,0.23946933307443366,-18.939629127758447,0.08038203087388371,6.68588466359347,0.27662031713126034,351.36745794440884,26.534494721582984
6257809715829936256,230.74907020978256,0.19412306197541007,-18.84494171761669,0.14089764994658682,6.68805550650385,0.22549868436124787,345.7145500880131,31.160575588587577
6235143180545301248,236.7050475769189,0.39077405376234536,-25.242855661663963,0.23990234212381395,6.689693123654951,0.3857883299559274,345.71651589555984,22.71315584241827
6014706870298087680,237.14187104768789,0.5258094916719598,-34.746410715648,0.20473023411110713,6.6898860253612,0.49268156257176304,339.4258388994148,15.28666059749174
6018780148565450880,246.87721120258735,0.4935702670814394,-37.822752625121566,0.40159265687887635,6.69130105307249,0.26027990614236546,343.0947626237255,7.667569985741369
4113467750510765056,254.50626944460743,0.2974870131294733,-23.574455072157217,0.24987747921399528,6.69307833885626,0.24010529467410602,358.42879685486315,11.830629246371766
6050020744237155072,243.16829027769842,0.46244260286462985,-23.442646797529964,0.30785584759629303,6.693304477330404,0.26979606851155774,351.5852020206963,19.881161190142343
6049660894697232128,244.2136957674138,0.467949208795157,-24.557811504788013,0.2920260014626486,6.693341111254462,0.28878211307057444,351.41340918492006,18.421956563799014
6037169892853544192,244.17288021066327,0.36150612331721343,-32.06012038401752,0.27702711611160324,6.694887830827554,0.25101955473985604,345.74897528159204,13.262692396624079
5997286929619403520,244.30264250276488,0.7348437940313294,-38.88356200936216,0.29616331919672634,6.696485547860331,0.31393161681824244,340.903695136157,8.370219184974015
6264069201167829248,238.8672767440765,0.7037293363098398,-13.60407921822433,0.20995006492094404,6.696705778490564,0.6024979502363961,356.44567489947866,29.57453255901914
6018263103219977984,246.0175541327177,0.4567056214060043,-38.71029324129094,0.3615612101575908,6.697032452433287,0.2401130017915588,341.9770394099303,7.541747451748868
6252999730415234816,229.95034990825607,0.262232139773027,-20.871768300630716,0.16145758878695673,6.698151952379422,0.30176341010287216,343.5539129350379,30.058481135865204
6242664218037124608,243.29826057452865,0.31934454984233546,-22.48527089049744,0.1127244023882278,6.703955802432108,0.24956908588432997,352.41707911713326,20.44782701488447
4324759731786598656,247.23311998335825,0.3904073856184877,-17.17014002366327,0.19838127157954288,6.705681737851448,0.47095845375725254,359.30486266112433,21.14317807380119
6263153960815754368,239.87487830025256,0.24674343770634394,-14.536677526533875,0.10097372338839802,6.705946680369409,0.22361742921761182,356.4138981701141,28.223905322463658
