#source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b,g_mag_abs,g_min_ks,l_star
6035267119260284032,241.74217230063425,0.41254280241745067,-33.82955116926024,0.19893397520828066,6.000220141498346,0.28866507833243327,342.9793811698469,13.433447075790529,5.125978940680987,1.6961434608642314,0.7008076599008964
4325073504917856128,246.39546315906117,0.7445099172706012,-16.08491564881669,0.48084328881908794,6.0002929545841885,0.8398574720496114,359.6644410755987,22.451015982489547,2.9175048125771497,1.2376425051154492,5.35782459232298
6032730099257892096,253.63536791326052,0.4015232620546178,-29.12554347831779,0.31502937410936754,6.0041867836979605,0.2185854881295582,353.4674201589417,9.06966608799269,4.845482302393604,1.4402117967430001,0.907397326566393
6237190608636038656,239.6537540231081,0.3135233976512218,-22.95431563885986,0.16179279455854653,6.007845895012609,0.3545228449645222,349.5390062425828,22.533543438490142,3.7194047237401104,2.7728108293672324,2.559932575505148
6018415145060103552,246.2342925036791,1.2862772036110914,-37.91795826439205,0.8464891438614488,6.008641317330287,0.24447355557287517,342.6717973774528,7.969318439795059,4.511543749634981,1.890662114087295,1.2341641204821074
6033789513070914560,251.28696158462012,0.20567322312780717,-27.92251104339278,0.1802658338145104,6.008902093302297,0.22636546739044971,353.1091606271731,11.431868799989555,3.5644055629204257,1.3214299465752966,2.9527602867891876
6226379488754706688,228.76141306867788,0.5546052205553921,-26.273826477230227,0.15416066228528824,6.009008612085456,0.4383305232551352,338.87795641253325,26.396802135762183,4.432564072750239,1.3725495743259035,1.327286836457735
6048239810280046720,250.91528860598987,0.43618720766941693,-22.736583336040905,0.3305183266230963,6.011162879656197,0.4151535712456374,357.03378202007644,14.954928069086732,1.422207335105277,0.4784150694429421,21.237700027343298
5998011370342204928,239.92564240669364,0.3944217713267197,-38.563985465632605,0.1832795449401838,6.012502703517695,0.3902265490313037,338.59821316458795,10.938474857676368,3.1448488656454536,1.1635719998298377,4.345611225071302
6251384169877123456,229.95950105536232,0.251366710819748,-23.232835485230023,0.2531293096476727,6.01301045009,0.33498933711837914,341.90040585563065,28.190679084016285,4.701465358782711,1.943005649644796,1.0361062007761863
4346117332838387328,239.90063066591537,0.2530484907141801,-11.260940284809717,0.11269883151301568,6.016052316120935,0.24945664321668037,359.23906974638794,30.383341950532106,3.5049110822181326,1.8393530074969622,3.119076190084313
6018692806105135744,248.36201246533082,0.782608961080494,-37.244609886357246,0.3067725169351313,6.01727321825683,0.9430182426497553,344.3297943016062,7.197692471672798,1.8071912463715325,0.8011923835449934,14.89751796426262
6260756956749761280,238.7340978610346,0.5730047897626036,-16.957517235533466,0.13336061603260352,6.021535363228779,0.42960898335362574,353.56897608193185,27.36792770677888,4.399113192588306,1.509576811021713,1.3688162089804565
6235730251037090944,238.8199236897634,0.3060636425878734,-25.42346511266649,0.15103117666897992,6.026747631543646,0.2370162913364872,347.1008109831747,21.285176620095342,4.805724289924603,1.9303088790419416,0.9412407048159441
6262401654344153344,239.65513239646063,0.535923955224387,-16.186946038952637,0.12874525449423968,6.031795474018505,0.40504025182473297,354.8821168514454,27.25931728516456,4.464647374830463,1.5004140648516362,1.2886395800899857
6045321328464340096,245.32655622683797,0.2952915703322686,-27.23159678771266,0.11011355089183553,6.036864046971038,0.32436265165255607,350.07454821587174,15.869573040820445,2.4037267231244357,1.9436695131939281,8.600025264695796
4111932282522407936,256.61775359734406,0.3546386731243287,-26.45108561228368,0.6306754177164201,6.039368277629001,0.8787516392251995,357.2367015044749,8.581183124491796,3.7196907227747342,1.1527334529506525,2.5592583400670064
6239119701786784000,231.81602671077272,0.3352462813243026,-23.925929282225376,0.21017720843337884,6.040317204793112,0.29243918257259616,342.9258341150583,26.594863087275932,5.537852326366274,1.8025536725727669,0.4795672153773201
6226422541506866304,228.73791146301238,0.2094933776037782,-25.985616395366474,0.1496884600390257,6.042558797963137,0.22510297719063577,339.046615883605,26.643248125653518,4.805470438408522,1.7243658223565603,0.9414607981620942
5998476051447771648,242.2406254364446,0.1901770620158783,-36.93845997825667,0.06876901289169886,6.045259622096431,0.233488967591468,341.0908660346298,10.899098318552465,2.8569619704915343,2.016887097859147,5.665074534032662
4112034090427170816,256.6121876419867,0.39325622551082146,-25.853948042880702,0.295770295617962,6.045721236466123,0.22946540463047058,357.7217002193125,8.937315360033388,4.29544098321797,1.2392002237686448,1.5059620333669637
