# MIST version number  = 1.1     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =  1519   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  378         9.0000000000000000E+000         1.9528280337135953E+000         1.9518263090481058E+000        -1.7430296134231577E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3549746902649618E+000         1.3556847774417276E+000        -3.3425724104310930E+001         3.8638766816895931E+000         4.7241113393540901E-001         3.7837598689686081E+000         7.1855949691829313E-001         1.6549716307315201E-004         2.6710204920233971E-001         2.4561898073924711E-003         6.0582509796508685E-003         7.3950855701318909E+000         1.9649946542983767E+000         7.2779292613493654E-002         1.6909928648071038E-001         8.1686719553595977E-001         3.2421530627889345E-005         0.0000000000000000E+000
  379         9.0000000000000000E+000         1.9590503154367267E+000         1.9580301389517525E+000        -1.7909725850961958E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3617639476540808E+000         1.3624975636092083E+000        -3.3322885563097159E+001         3.8623363338077636E+000         4.7888645839362592E-001         3.7721916432804172E+000         7.1853112701606192E-001         1.6641215019985039E-004         2.6712845166064580E-001         2.4555181795354289E-003         6.0586258203401107E-003         7.3971962403045124E+000         1.9678642958684041E+000         7.3673029397775633E-002         1.6011023664449203E-001         8.2585719856416273E-001         3.2696118639718648E-005         0.0000000000000000E+000
  380         9.0000000000000000E+000         1.9650814528043619E+000         1.9640429184357149E+000        -1.8398652295514955E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3686984606133774E+000         1.3694200719769656E+000        -3.3233198474499240E+001         3.8610397000913426E+000         4.8494698230611866E-001         3.7613989784689497E+000         7.1850046249533239E-001         1.6790007911173039E-004         2.6715650499864740E-001         2.4542132265658787E-003         6.0589932682504431E-003         7.3990552692522202E+000         1.9701761952779693E+000         7.4411985120874782E-002         1.5277255802024128E-001         8.3319475340351845E-001         3.2936408403996302E-005         0.0000000000000000E+000
  381         9.0000000000000000E+000         1.9693854935918826E+000         1.9683335243752627E+000        -1.8763544582088187E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3737323828555592E+000         1.3744699443358814E+000        -3.3168502512752880E+001         3.8601063232353243E+000         4.8933069713924437E-001         3.7535779420888034E+000         7.1847780566330499E-001         1.6904089661094773E-004         2.6717718948603830E-001         2.4531451687511974E-003         6.0592601118040308E-003         7.4003933378730284E+000         1.9720140654058169E+000         7.4952418955349626E-002         1.4762507231722818E-001         8.3834198953994865E-001         3.3109828311528556E-005         0.0000000000000000E+000
  382         9.0000000000000000E+000         1.9760085497469073E+000         1.9749354899012068E+000        -1.9333498981115123E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3812983185936072E+000         1.3820541647500639E+000        -3.3064983937193354E+001         3.8585689081588916E+000         4.9618849516113517E-001         3.7413185765158548E+000         7.1844246948027080E-001         1.7079801336155432E-004         2.6720947268389822E-001         2.4514458773232032E-003         6.0596737197342217E-003         7.4025550001513398E+000         1.9744957561293490E+000         7.5801854755636291E-002         1.3953158561067047E-001         8.4643510008013179E-001         3.3390244722130232E-005         0.0000000000000000E+000
  383         9.0000000000000000E+000         1.9821401407858577E+000         1.9810472210648580E+000        -1.9877634371418546E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3882879458252848E+000         1.3890457477644407E+000        -3.2961627503403413E+001         3.8570582148268109E+000         5.0270469544113405E-001         3.7296295532203700E+000         7.1841159896804085E-001         1.7221003451539313E-004         2.6723780268515895E-001         2.4501297384761718E-003         6.0600435729398112E-003         7.4046970124875475E+000         1.9775213729936096E+000         7.6698247631134336E-002         1.3163946949619096E-001         8.5432711286506069E-001         3.3668125550874618E-005         0.0000000000000000E+000
  384         9.0000000000000000E+000         1.9876860573309938E+000         1.9865750325120666E+000        -2.0386971731541337E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.3945077655091382E+000         1.3952691653755871E+000        -3.2858043883483759E+001         3.8555906520293761E+000         5.0874973087792996E-001         3.7187465356184655E+000         7.1838718425245141E-001         1.7312088159466887E-004         2.6726042178703735E-001         2.4494705168457264E-003         6.0603550280910598E-003         7.4068266763576860E+000         1.9810829442724236E+000         7.7648534668518482E-002         1.2389456713982262E-001         8.6207218993837753E-001         3.3945171887749810E-005         0.0000000000000000E+000
  385         9.0000000000000000E+000         1.9930995416895088E+000         1.9919704165481469E+000        -2.0899159117037576E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4005887446915557E+000         1.4013502906277937E+000        -3.2750644065192823E+001         3.8541041063749910E+000         5.1476331177790891E-001         3.7078975275591963E+000         7.1836315421739327E-001         1.7399872362514301E-004         2.6728270226159756E-001         2.4488147803248162E-003         6.0606617231860442E-003         7.4090323228434301E+000         1.9849231437427290E+000         7.8642613106734385E-002         1.1615839108877257E-001         8.6980857511136800E-001         3.4231651538488801E-005         0.0000000000000000E+000
  386         9.0000000000000000E+000         1.9983930085032244E+000         1.9972457616406536E+000        -2.1415672737706640E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4065591671711890E+000         1.4073146945277404E+000        -3.2638110789583500E+001         3.8526041964346485E+000         5.2074834289841221E-001         3.6970794240363811E+000         7.1833943839051240E-001         1.7484627463482244E-004         2.6730470949554114E-001         2.4481618600892597E-003         6.0609645173278475E-003         7.4113379935488517E+000         1.9891455295680767E+000         7.9692484798799298E-002         1.0838339497079312E-001         8.7758376007968897E-001         3.4532391005477427E-005         0.0000000000000000E+000
  387         9.0000000000000000E+000         2.0010316606583691E+000         1.9998751778079962E+000        -2.1681272513394457E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4094885155253496E+000         1.4102393379227707E+000        -3.2576223907366227E+001         3.8518069215809256E+000         5.2380756678293738E-001         3.6915329194883597E+000         7.1832655281155178E-001         1.7533479882555011E-004         2.6731663766364339E-001         2.4476937710932152E-003         6.0611248332617740E-003         7.4125989769500853E+000         1.9916534844461453E+000         8.0283880583064113E-002         1.0422685047579587E-001         8.8174052648774814E-001         3.4697087460862252E-005         0.0000000000000000E+000
  388         9.0000000000000000E+000         2.0062441691733071E+000         2.0050689908774513E+000        -2.2223417692546909E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4151212157814967E+000         1.4158542003172245E+000        -3.2437816490366750E+001         3.8501121126546876E+000         5.3001353476348645E-001         3.6802438479226178E+000         7.1829789732780447E-001         1.7650823261343603E-004         2.6734307147918701E-001         2.4463146028337233E-003         6.0614703361459897E-003         7.4154022275191291E+000         1.9976489457024673E+000         8.1632766322161543E-002         9.5252459654434837E-002         8.9071582537523142E-001         3.5063150955491833E-005         0.0000000000000000E+000
  389         9.0000000000000000E+000         2.0129967209976463E+000         2.0117966301193864E+000        -2.2952791612129391E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4226177515309213E+000         1.4233051233901572E+000        -3.2236404580059570E+001         3.8479562143738582E+000         5.3807359919985775E-001         3.6655782137602646E+000         7.1826020759686005E-001         1.7801179480851821E-004         2.6737787478107899E-001         2.4444511282258885E-003         6.0619238558209431E-003         7.4194615967532318E+000         2.0067267222606997E+000         8.3554673259860449E-002         8.3302909160501509E-002         9.0266667554641444E-001         3.5595547076631901E-005         0.0000000000000000E+000
  390         9.0000000000000000E+000         2.0189687323773402E+000         2.0177460418884059E+000        -2.3619284763164952E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4295121209769397E+000         1.4301341261796330E+000        -3.2032953044032787E+001         3.8461476681157292E+000         5.4513787643912381E-001         3.6527359208850569E+000         7.1822645459812040E-001         1.7933421970087085E-004         2.6740906512348400E-001         2.4427466590718348E-003         6.0623289045130674E-003         7.4235243893003338E+000         2.0162073236418423E+000         8.5436039766363658E-002         7.2374053244898373E-002         9.1359665734536599E-001         3.6134157991481087E-005         0.0000000000000000E+000
  391         9.0000000000000000E+000         2.0235075745705049E+000         2.0222678383923745E+000        -2.4140654191152705E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4350990538148138E+000         1.4356415281532069E+000        -3.1857390732880614E+001         3.8449935355615974E+000         5.5023960796632454E-001         3.6435026187325881E+000         7.1820408486528931E-001         1.8011408413384127E-004         2.6742983210098259E-001         2.4416698533524586E-003         6.0625909202367129E-003         7.4270105197126401E+000         2.0245557223081687E+000         8.6966326280410511E-002         6.4019819487559512E-002         9.2195159891923473E-001         3.6600817030285599E-005         0.0000000000000000E+000
  392         9.0000000000000000E+000         2.0280012460596648E+000         2.0267444346038217E+000        -2.4675246077182735E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4410261054091158E+000         1.4414532854403985E+000        -3.1659594249684410E+001         3.8440801112483500E+000         5.5502998238997125E-001         3.6348801743508723E+000         7.1818282760626861E-001         1.8081963865431268E-004         2.6744960074574997E-001         2.4406500486904683E-003         6.0628369367160392E-003         7.4309027638482910E+000         2.0340741623773781E+000         8.8574697397057853E-002         5.5674048462916306E-002         9.3029817345431354E-001         3.7124116628558447E-005         0.0000000000000000E+000
  393         9.0000000000000000E+000         2.0327516880979632E+000         2.0314764104344114E+000        -2.5260267459461567E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4479650667452781E+000         1.4482038785639633E+000        -3.1407546752343158E+001         3.8435079051960441E+000         5.5964387516266445E-001         3.6266653794188124E+000         7.1816008061202452E-001         1.8156309886181558E-004         2.6747076489034016E-001         2.4395369835122581E-003         6.0630987295257335E-003         7.4357921227963857E+000         2.0464049335877545E+000         9.0443603720100171E-002         4.6515002367013947E-002         9.3945804019860168E-001         3.7789757556972279E-005         0.0000000000000000E+000
  394         9.0000000000000000E+000         2.0378363350042203E+000         2.0365407953371899E+000        -2.5925218735889505E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4566580874455612E+000         1.4565474955687210E+000        -3.1064263423526203E+001         3.8436797932159843E+000         5.6364660947292577E-001         3.6197440822019469E+000         7.1813545067403817E-001         1.8235764356956295E-004         2.6749368882190983E-001         2.4383029599711189E-003         6.0633808432105814E-003         7.4423134426283299E+000         2.0633192746552309E+000         9.2645869742552706E-002         3.6354146320160145E-002         9.4961984939393096E-001         3.8689269659468815E-005         0.0000000000000000E+000
  395         9.0000000000000000E+000         2.0428665309724430E+000         2.0415496714984052E+000        -2.6724663408709950E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4673236472004771E+000         1.4665352958831477E+000        -3.0621995030568151E+001         3.8451689530570459E+000         5.6600106966825947E-001         3.6161014870122115E+000         7.1810775193322862E-001         1.8340836079015717E-004         2.6751930333186891E-001         2.4367025584884111E-003         6.0636995414974013E-003         7.4504736263581677E+000         2.0849330461702040E+000         9.4916231794019729E-002         2.6470530490878195E-002         9.5950436918313486E-001         3.9836706267494564E-005         0.0000000000000000E+000
  396         9.0000000000000000E+000         2.0455697729138258E+000         2.0442408681649296E+000        -2.7231023700464383E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4745977249420588E+000         1.4731383263688649E+000        -3.0307422147115588E+001         3.8469525913352980E+000         5.6607083198254726E-001         3.6165324664785983E+000         7.1809147274841256E-001         1.8408106715921046E-004         2.6753429728292127E-001         2.4356733799677593E-003         6.0638879751926805E-003         7.4561053199319431E+000         2.1001656473163335E+000         9.6183353777300154E-002         2.1196852205343529E-002         9.6477855248250854E-001         4.0643054472203654E-005         0.0000000000000000E+000
  397         9.0000000000000000E+000         2.0474767213846681E+000         2.0461392198611179E+000        -2.7627836014147088E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4809277704700348E+000         1.4786950555348950E+000        -3.0024397800878084E+001         3.8489686690509295E+000         5.6520369931527115E-001         3.6186691627494616E+000         7.1807993129159176E-001         1.8456003339208419E-004         2.6754492458085566E-001         2.4349371499389873E-003         6.0640215384770626E-003         7.4610718463586441E+000         2.1138591535852918E+000         9.7134344540158485E-002         1.7366102581749067E-002         9.6860968943038683E-001         4.1363254674766536E-005         0.0000000000000000E+000
  398         9.0000000000000000E+000         2.0490125919342996E+000         2.0476680874398467E+000        -2.7987266804838090E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4872128392132025E+000         1.4840036530611722E+000        -2.9737019877222245E+001         3.8513310121702418E+000         5.6362154744823179E-001         3.6221575722938439E+000         7.1807063017816941E-001         1.8494910099860375E-004         2.6755348549223240E-001         2.4343344990326336E-003         6.0641288280896023E-003         7.4660218210887539E+000         2.1277710036768536E+000         9.7945019711151216E-002         1.4198992847832248E-002         9.7177714358809109E-001         4.2090498770046774E-005         0.0000000000000000E+000
  399         9.0000000000000000E+000         2.0496967914855047E+000         2.0483491669244689E+000        -2.8160269722156886E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4904883364101051E+000         1.4866851668059820E+000        -2.9586285921239586E+001         3.8526731855039644E+000         5.6257494937923713E-001         3.6243951493998212E+000         7.1806648747208368E-001         1.8512502978866395E-004         2.6755729591203570E-001         2.4340676317729038E-003         6.0641766945366687E-003         7.4685910418485326E+000         2.1350929726266563E+000         9.8322132724243450E-002         1.2765325865197881E-002         9.7321097423514979E-001         4.2470876139773231E-005         0.0000000000000000E+000
  400         9.0000000000000000E+000         2.0507385421987454E+000         2.0493860911238295E+000        -2.8460813576188067E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.4963945075727447E+000         1.4913129757204731E+000        -2.9311698662766492E+001         3.8552696965445081E+000         5.6033501287947074E-001         3.6290948425210177E+000         7.1806011603094144E-001         1.8539281012801655E-004         2.6756315765807237E-001         2.4336493056731252E-003         6.0642504149336363E-003         7.4732081068535985E+000         2.1484669615035883E+000         9.8921926208250494E-002         1.0543277343249299E-002         9.7543330698870234E-001         4.3162069077862324E-005         0.0000000000000000E+000
  401         9.0000000000000000E+000         2.0515832276681931E+000         2.0502268292591581E+000        -2.8746449487880067E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5022955844848975E+000         1.4956747580610492E+000        -2.9037156976237341E+001         3.8580199915993596E+000         5.5778496122584276E-001         3.6343731765802603E+000         7.1805489994137117E-001         1.8561234711234070E-004         2.6756795533077560E-001         2.4333060340152803E-003         6.0643111488539077E-003         7.4777679251311984E+000         2.1619551962707417E+000         9.9439934164269106E-002         8.7087403285266065E-003         9.7726810669422637E-001         4.3851972937627271E-005         0.0000000000000000E+000
  402         9.0000000000000000E+000         2.0522611018804957E+000         2.0509015100355223E+000        -2.9021023640900480E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5081550927340863E+000         1.4996975776604626E+000        -2.8766156663534836E+001         3.8608524298156208E+000         5.5504983891791360E-001         3.6399864493055500E+000         7.1805064979343358E-001         1.8579068352870458E-004         2.6757186427312407E-001         2.4330275782477096E-003         6.0643610330712080E-003         7.4822232730849390E+000         2.1754460463905225E+000         9.9890236069159172E-002         7.2088067019753788E-003         9.7876827829147284E-001         4.4534270899458455E-005         0.0000000000000000E+000
  403         9.0000000000000000E+000         2.0526152888779050E+000         2.0512540069909280E+000        -2.9193885889923895E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5118167067898782E+000         1.5019905067210599E+000        -2.8597687477129462E+001         3.8626549033394468E+000         5.5327569889815875E-001         3.6436094575593820E+000         7.1804843735457280E-001         1.8588424276599783E-004         2.6757389823678013E-001         2.4328784638220245E-003         6.0643868747269486E-003         7.4849674417003733E+000         2.1839550467879532E+000         1.0014729261190863E-001         6.4107536028186595E-003         9.7956647033588362E-001         4.4959934004139324E-005         0.0000000000000000E+000
  404         9.0000000000000000E+000         2.0528090860626795E+000         2.0514468927447123E+000        -2.9291754261533144E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5139956230278004E+000         1.5032958365759490E+000        -2.8498778457173955E+001         3.8637283639678590E+000         5.5221823576029561E-001         3.6457652736000323E+000         7.1804720749866546E-001         1.8593670684451878E-004         2.6757502843266845E-001         2.4327998385886293E-003         6.0644014762217665E-003         7.4865781081553440E+000         2.1890144344070679E+000         1.0029521515243860E-001         5.9750155331458488E-003         9.8000228778898557E-001         4.5209847407703667E-005         0.0000000000000000E+000
  405         9.0000000000000000E+000         2.0532431691961319E+000         2.0518788997783304E+000        -2.9556381670856258E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5196917417895324E+000         1.5065374147936139E+000        -2.8242502413785701E+001         3.8665462587539872E+000         5.4943050556890582E-001         3.6514323171366430E+000         7.1804446636994756E-001         1.8605393457941566E-004         2.6757754659487820E-001         2.4326175207429199E-003         6.0644338793790567E-003         7.4907254951720095E+000         2.2022750316041964E+000         1.0065477393811134E-001         4.9850525094588399E-003         9.8099244940684371E-001         4.5860234611543502E-005         0.0000000000000000E+000
  406         9.0000000000000000E+000         2.0535905446688192E+000         2.0522246018064130E+000        -2.9821045285675877E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5252463439620636E+000         1.5092427856439690E+000        -2.7997183807268541E+001         3.8692790608867984E+000         5.4674220238954829E-001         3.6568822105596057E+000         7.1804226723942799E-001         1.8614903069416432E-004         2.6757956547978329E-001         2.4324700798535499E-003         6.0644599475755019E-003         7.4946782428767822E+000         2.2153499419490377E+000         1.0099128327878326E-001         4.1817443502327111E-003         9.8179593907762741E-001         4.6487272532365880E-005         0.0000000000000000E+000
  407         9.0000000000000000E+000         2.0537874567852845E+000         2.0524205544199381E+000        -3.0006607543499832E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5289677264087822E+000         1.5107385382789469E+000        -2.7835614954412307E+001         3.8710859323803586E+000         5.4498915062578746E-001         3.6604298555228514E+000         7.1804101938951104E-001         1.8620326963504966E-004         2.6758071069363176E-001         2.4323847281268567E-003         6.0644746819538513E-003         7.4972711124756284E+000         2.2242113631883846E+000         1.0121485326103236E-001         3.7199742664813800E-003         9.8225782479529866E-001         4.6903868553577809E-005         0.0000000000000000E+000
  408         9.0000000000000000E+000         2.0540299326835507E+000         2.0526618491893718E+000        -3.0275469607771684E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5343031555410120E+000         1.5126407075079147E+000        -2.7609157167173670E+001         3.8736307391032336E+000         5.4256725174615283E-001         3.6653248065445179E+000         7.1803942344356786E-001         1.8627132484211683E-004         2.6758217593381217E-001         2.4322806573624078E-003         6.0644940923599740E-003         7.5008953522361654E+000         2.2369574812570305E+000         1.0153487956031235E-001         3.1484748035080666E-003         9.8282948154083571E-001         4.7489599021844394E-005         0.0000000000000000E+000
  409         9.0000000000000000E+000         2.0540949311728207E+000         2.0527265333381002E+000        -3.0355066434532935E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5359122110165726E+000         1.5131951545279492E+000        -2.7542298666834704E+001         3.8743855660304565E+000         5.4186212562948621E-001         3.6667487711691038E+000         7.1803900069870774E-001         1.8628995955002008E-004         2.6758256351213539E-001         2.4322532927505362E-003         6.0644992196635531E-003         7.5019632636666058E+000         2.2407930329007026E+000         1.0163157401804214E-001         2.9951590665330961E-003         9.8298284275326209E-001         4.7662802319962541E-005         0.0000000000000000E+000
  410         9.0000000000000000E+000         2.0542804964224217E+000         2.0529111854200850E+000        -3.0625686195035520E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5410343374713675E+000         1.5145210476494040E+000        -2.7331325947138609E+001         3.8767661207994415E+000         5.3966207931891430E-001         3.6711880092000380E+000         7.1803776304953926E-001         1.8634295741681037E-004         2.6758369933212173E-001         2.4321725884936126E-003         6.0645144226354171E-003         7.5053247474133959E+000         2.2532615398709961E+000         1.0195328872640491E-001         2.5540997461282293E-003         9.8342404364814051E-001         4.8213219453862689E-005         0.0000000000000000E+000
  411         9.0000000000000000E+000         2.0544375369699646E+000         2.0530674476797426E+000        -3.0900562607839699E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5461619612959261E+000         1.5155055160891824E+000        -2.7125197736146703E+001         3.8790874802807482E+000         5.3758317226857999E-001         3.6753789502186134E+000         7.1803673778690624E-001         1.8638839367124795E-004         2.6758463894332746E-001         2.4321034795811700E-003         6.0645268686914319E-003         7.5085977671938560E+000         2.2659495691413394E+000         1.0229431143137001E-001         2.1778799038893694E-003         9.8380039938934216E-001         4.8757765432490497E-005         0.0000000000000000E+000
  412         9.0000000000000000E+000         2.0545726352573510E+000         2.0532018714975142E+000        -3.1189058079094769E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5513337239591591E+000         1.5160117763794752E+000        -2.6922080963207488E+001         3.8813674392907509E+000         5.3560913558019152E-001         3.6793555208763635E+000         7.1803583708471086E-001         1.8642803615279876E-004         2.6758546450844317E-001         2.4320435940544533E-003         6.0645379335403111E-003         7.5118108855893455E+000         2.2790895998523353E+000         1.0267067194013461E-001         1.8524125301658644E-003         9.8412599851194105E-001         4.9299199284165576E-005         0.0000000000000000E+000
  413         9.0000000000000000E+000         2.0546900360030316E+000         2.0533186815132427E+000        -3.1502085863205307E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5565376611736197E+000         1.5160044970711717E+000        -2.6721748196030138E+001         3.8835996766830299E+000         5.3374662940286266E-001         3.6831052964740980E+000         7.1803502777376327E-001         1.8646300372013726E-004         2.6758620670362920E-001         2.4319912340147326E-003         6.0645480549792567E-003         7.5149655123815720E+000         2.2928354822961525E+000         1.0309704374189507E-001         1.5696200392270464E-003         9.8440891875698200E-001         4.9835456886686212E-005         0.0000000000000000E+000
  414         9.0000000000000000E+000         2.0547919534505357E+000         2.0534200818053847E+000        -3.1842384502723747E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5617659075652028E+000         1.5155773185332007E+000        -2.6524919205962846E+001         3.8857681564311983E+000         5.3202379310231818E-001         3.6865724655312446E+000         7.1803431331182499E-001         1.8649380835824661E-004         2.6758686184329472E-001         2.4319454148328248E-003         6.0645570638924720E-003         7.5180481522731570E+000         2.3072159265149312E+000         1.0358110374246764E-001         1.3244344845048733E-003         9.8465422888233878E-001         5.0369581212664265E-005         0.0000000000000000E+000
  415         9.0000000000000000E+000         2.0548796458715772E+000         2.0535073253771134E+000        -3.2196394337907479E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5669260378046803E+000         1.5145530752996104E+000        -2.6334978426235121E+001         3.8878348577870363E+000         5.3047045551038119E-001         3.6896976360115978E+000         7.1803369205424039E-001         1.8652070626213533E-004         2.6758743125809747E-001         2.4319056458705613E-003         6.0645649385544908E-003         7.5209999179902143E+000         2.3222001443422151E+000         1.0413627908118392E-001         1.1136482669288996E-003         9.8486513452875424E-001         5.0891079783726823E-005         0.0000000000000000E+000
  416         9.0000000000000000E+000         2.0549544162826043E+000         2.0535817097915978E+000        -3.2548488960093453E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5718988161971612E+000         1.5130241110271034E+000        -2.6155681207995666E+001         3.8897605499115393E+000         5.2910546045761475E-001         3.6924433953289246E+000         7.1803314885210567E-001         1.8654399594503367E-004         2.6758792922410451E-001         2.4318714928974290E-003         6.0645719133125900E-003         7.5237574420426849E+000         2.3376463518064030E+000         1.0476831442211687E-001         9.3482916272597709E-004         9.8504406627176799E-001         5.1391102708999593E-005         0.0000000000000000E+000
  417         9.0000000000000000E+000         2.0550178399220389E+000         2.0536448032930386E+000        -3.2891276923291228E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5766180730199451E+000         1.5113844411905919E+000        -2.5989331993782077E+001         3.8915271033915317E+000         5.2793198190902302E-001         3.6948037280124688E+000         7.1803266777242647E-001         1.8656407431160465E-004         2.6758837077327069E-001         2.4318423706419382E-003         6.0645782246049719E-003         7.5262827257392830E+000         2.3534036188504359E+000         1.0547664959972743E-001         7.8461152743788151E-004         9.8519438848804231E-001         5.1861861053606634E-005         0.0000000000000000E+000
  418         9.0000000000000000E+000         2.0550715719910562E+000         2.0536982534473798E+000        -3.3222224477785674E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5809801797876495E+000         1.5096174973456040E+000        -2.5839452345112509E+001         3.8931160359683910E+000         5.2693517013915669E-001         3.6968086827888715E+000         7.1803224523410369E-001         1.8658135233459198E-004         2.6758875893540912E-001         2.4318175589764252E-003         6.0645838623945439E-003         7.5285143954498173E+000         2.3693464513007920E+000         1.0626875364084074E-001         6.5916044416358265E-004         9.8531993491124092E-001         5.2296167827034830E-005         0.0000000000000000E+000
  419         9.0000000000000000E+000         2.0551171652651625E+000         2.0537436057298901E+000        -3.3533581135384532E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5848948175375155E+000         1.5077903724207631E+000        -2.5708544337813223E+001         3.8945162857360081E+000         5.2609198947885594E-001         3.6985046586299375E+000         7.1803185583893692E-001         1.8659630304401851E-004         2.6758911750475123E-001         2.4317964805557883E-003         6.0645892442556795E-003         7.5304072607677934E+000         2.3854075664121304E+000         1.0715335370255009E-001         5.5447841749718023E-004         9.8542470295630624E-001         5.2692063450208991E-005         0.0000000000000000E+000
  420         9.0000000000000000E+000         2.0551812556342353E+000         2.0538073537441699E+000        -3.4015613677161705E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5906324623915515E+000         1.5062025350793311E+000        -2.5526690608073110E+001         3.8965329544707354E+000         5.2492747443641963E-001         3.7008472031191406E+000         7.1803127295422253E-001         1.8661772131145092E-004         2.6758965505601179E-001         2.4317665852289063E-003         6.0645974925386927E-003         7.5328789683734261E+000         2.4134714131466697E+000         1.0891139033179549E-001         4.1148012310660991E-004         9.8556782992314940E-001         5.3291580659990890E-005         0.0000000000000000E+000
  421         9.0000000000000000E+000         2.0552173002066629E+000         2.0538432050644722E+000        -3.4295625545263344E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5938153932259460E+000         1.5072485911262974E+000        -2.5436888501747699E+001         3.8976478752900308E+000         5.2428909821502567E-001         3.7021315558668899E+000         7.1803093744691560E-001         1.8663006374065955E-004         2.6758996441886934E-001         2.4317497970914028E-003         6.0646022879044014E-003         7.5339293220576806E+000         2.4329345465003045E+000         1.1031121481998644E-001         3.3470035720150059E-004         9.8564468538123495E-001         5.3635285430978112E-005         0.0000000000000000E+000
  422         9.0000000000000000E+000         2.0552631029295574E+000         2.0538887598244928E+000        -3.4634883057530214E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5973540702432483E+000         1.5129488246709719E+000        -2.5364698048368723E+001         3.8989372407813740E+000         5.2347970574099034E-001         3.7037599982681804E+000         7.1803049363558014E-001         1.8664598745103122E-004         2.6759037397011298E-001         2.4317281737641079E-003         6.0646087102007775E-003         7.5343619494400285E+000         2.4629853853717028E+000         1.1280487930954544E-001         2.4219380701792490E-004         9.8573729235612817E-001         5.4079221151979367E-005         0.0000000000000000E+000
  423         9.0000000000000000E+000         2.0552981593122208E+000         2.0539236253859077E+000        -3.4833183726294046E-012         0.0000000000000000E+000         0.0000000000000000E+000         1.5992643210125057E+000         1.5247127246652550E+000        -2.5373272297018062E+001         3.8997319435575295E+000         5.2284542557330771E-001         3.7050359499847469E+000         7.1803013475842103E-001         1.8665844175519002E-004         2.6759070549472724E-001         2.4317115288863731E-003         6.0646139947541696E-003         7.5333637815502588E+000         2.4908672756337094E+000         1.1553339271566967E-001         1.7682075936355221E-004         9.8580274435002602E-001         5.4432687313982350E-005         0.0000000000000000E+000
