# MIST version number  = 1.1     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   722   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
   97         6.6989000000000001E+000         1.3899833127404629E-001         1.3899819451464146E-001        -6.4788557819022384E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.4871342530633809E+000        -8.2407838189959666E+000        -9.9000000000000000E+001         3.4903690521556268E+000        -2.0162807866083057E-001         3.9787472512852355E+000         7.1539283799918041E-001         6.6324353918691267E-005         2.7025513764661757E-001         2.4965358274927603E-003         6.1088852298728600E-003         6.2288044887355465E+000         6.6644534595077454E-001         2.4898621953650835E-001         7.1539283799918041E-001         2.7025513764661752E-001         2.4965358274927603E-003        -1.0000000000000000E+000
   98         6.6989000000000001E+000         1.4326729178278005E-001         1.4326714970062329E-001        -6.4921168579856153E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.4679325761562103E+000        -8.1530831766003047E+000        -9.9000000000000000E+001         3.4919866038395551E+000        -1.9526234357510222E-001         3.9809459042764486E+000         7.1539283799893971E-001         6.6324354098989914E-005         2.7025513764667541E-001         2.4965358274932022E-003         6.1088852298739399E-003         6.2376263843561714E+000         6.6331917679146124E-001         2.4291192695494307E-001         7.1539283799893960E-001         2.7025513764667558E-001         2.4965358274932022E-003        -1.0000000000000000E+000
   99         6.6989000000000001E+000         1.4658935414610919E-001         1.4658920788072632E-001        -6.4953791515761342E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.4530825795644144E+000        -8.0856489329541041E+000        -9.8999999999999986E+001         3.4932229408066222E+000        -1.9031001921333793E-001         3.9825983166440402E+000         7.1539283799874731E-001         6.6324354245046488E-005         2.7025513764672016E-001         2.4965358274935427E-003         6.1088852298747751E-003         6.2444535463281632E+000         6.6083514818448685E-001         2.3820431061552091E-001         7.1539283799874731E-001         2.7025513764672010E-001         2.4965358274935423E-003        -1.0000000000000000E+000
  100         6.6989000000000001E+000         1.5127200379027941E-001         1.5127185159054132E-001        -6.5231362465014670E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.4332257494970539E+000        -7.9969356826864315E+000        -9.8999999999999986E+001         3.4948462641863300E+000        -1.8362825093907301E-001         3.9846719924737721E+000         7.1539283799854669E-001         6.6324354389374885E-005         2.7025513764677378E-001         2.4965358274939785E-003         6.1088852298758411E-003         6.2534928711140578E+000         6.5724903129596890E-001         2.3207875211239434E-001         7.1539283799854692E-001         2.7025513764677378E-001         2.4965358274939785E-003        -1.0000000000000000E+000
  101         6.6989000000000001E+000         1.5961061331914461E-001         1.5961045089001219E-001        -6.9389894844426829E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.4054300665442163E+000        -7.8872328950447983E+000        -9.9000000000000000E+001         3.4970537081482576E+000        -1.7414529738650811E-001         3.9865423871925287E+000         7.1539283799806974E-001         6.6324354839818387E-005         2.7025513764679820E-001         2.4965358274944248E-003         6.1088852298769323E-003         6.2647245192507688E+000         6.5037621835522741E-001         2.2547647956651701E-001         7.1539283799806996E-001         2.7025513764679826E-001         2.4965358274944244E-003        -1.0000000000000000E+000
  102         6.6989000000000001E+000         1.6728272487990850E-001         1.6728255292855276E-001        -7.2783661312689970E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3797674402571511E+000        -7.7872373870415084E+000        -9.9000000000000000E+001         3.4990813279083732E+000        -1.6536922376320723E-001         3.9881611139371973E+000         7.1539283799752984E-001         6.6324355355373989E-005         2.7025513764682096E-001         2.4965358274948342E-003         6.1088852298779341E-003         6.2750380998829964E+000         6.4393235439173646E-001         2.1938797459375811E-001         7.1539283799752984E-001         2.7025513764682096E-001         2.4965358274948342E-003        -1.0000000000000000E+000
  103         6.6989000000000001E+000         1.7435186869357019E-001         1.7435168779682300E-001        -7.5169985587103528E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3560410037776174E+000        -7.6956346674013982E+000        -9.8999999999999986E+001         3.5009569274712331E+000        -1.5725720464916199E-001         3.9896012695439573E+000         7.1539283799698450E-001         6.6324355878141582E-005         2.7025513764684223E-001         2.4965358274952115E-003         6.1088852298788561E-003         6.2845634519645763E+000         6.3795989289940613E-001         2.1375460639597235E-001         7.1539283799698439E-001         2.7025513764684223E-001         2.4965358274952115E-003        -1.0000000000000000E+000
  104         6.6989000000000001E+000         1.8278472933751183E-001         1.8278453765998703E-001        -7.7703508368547544E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.3276673428128811E+000        -7.5871215631423974E+000        -9.9000000000000000E+001         3.5031966805185304E+000        -1.4754988026138843E-001         3.9912505152760205E+000         7.1539283799619702E-001         6.6324356638710586E-005         2.7025513764686837E-001         2.4965358274956625E-003         6.1088852298799585E-003         6.2959203563638635E+000         6.3076363553909509E-001         2.0702252916493205E-001         7.1539283799619702E-001         2.7025513764686837E-001         2.4965358274956621E-003        -1.0000000000000000E+000
  105         6.6989000000000001E+000         1.9122224329139720E-001         1.9122204067814658E-001        -7.9798526815290325E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2992875573515648E+000        -7.4795156745694173E+000        -9.9000000000000000E+001         3.5054435208114541E+000        -1.3785366811657779E-001         3.9928567902164787E+000         7.1539283799526576E-001         6.6324357542854248E-005         2.7025513764689607E-001         2.4965358274961122E-003         6.1088852298810574E-003         6.3072628333719631E+000         6.2355344827813675E-001         2.0030187366937099E-001         7.1539283799526554E-001         2.7025513764689607E-001         2.4965358274961118E-003        -1.0000000000000000E+000
  106         6.6989000000000001E+000         1.9964502245877944E-001         1.9964480876856830E-001        -8.1424921668114999E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2708741236012555E+000        -7.3724807121772615E+000        -9.8999999999999986E+001         3.5077009369031624E+000        -1.2816178342483894E-001         3.9944401623598127E+000         7.1539283799418307E-001         6.6324358597650784E-005         2.7025513764692588E-001         2.4965358274965598E-003         6.1088852298821538E-003         6.3186223651341402E+000         6.1635498754425710E-001         1.9356667840142797E-001         7.1539283799418307E-001         2.7025513764692588E-001         2.4965358274965598E-003        -1.0000000000000000E+000
  107         6.6989000000000001E+000         2.0504361451849870E-001         2.0504339395124005E-001        -8.4478923723763777E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2560482669251758E+000        -7.3178993321191950E+000        -9.8999999999999972E+001         3.5089305476908330E+000        -1.2320807666213951E-001         3.9953674341109466E+000         7.1539283799326714E-001         6.6324359489666846E-005         2.7025513764695214E-001         2.4965358274968222E-003         6.1088852298827869E-003         6.3244025720870525E+000         6.1255545136310985E-001         1.9057150643644585E-001         7.1539283799326736E-001         2.7025513764695219E-001         2.4965358274968226E-003        -1.0000000000000000E+000
  108         6.6989000000000001E+000         2.1208688795504635E-001         2.1208665834888915E-001        -8.8208858606987071E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2373260092162581E+000        -7.2497351628778901E+000        -9.9000000000000000E+001         3.5104770614882272E+000        -1.1693997540246855E-001         3.9964825027821811E+000         7.1539283799192699E-001         6.6324360798226511E-005         2.7025513764699005E-001         2.4965358274971605E-003         6.1088852298836031E-003         6.3316457325568090E+000         6.0765829985602748E-001         1.8690338418570221E-001         7.1539283799192699E-001         2.7025513764699005E-001         2.4965358274971605E-003        -1.0000000000000000E+000
  109         6.6989000000000001E+000         2.1915181341054676E-001         2.1915157459780674E-001        -9.1248359117552014E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2185265325053249E+000        -7.1818735749499165E+000        -9.8999999999999972E+001         3.5120101933120571E+000        -1.1060650069466457E-001         3.9975087905243565E+000         7.1539283799046893E-001         6.6324362223618623E-005         2.7025513764703163E-001         2.4965358274974987E-003         6.1088852298844202E-003         6.3388922204916085E+000         6.0263889704730667E-001         1.8321460401916595E-001         7.1539283799046882E-001         2.7025513764703163E-001         2.4965358274974987E-003        -1.0000000000000000E+000
  110         6.6989000000000001E+000         2.2537009011834494E-001         2.2536984312136646E-001        -9.3621061450154310E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.2019465574581099E+000        -7.1225862720582898E+000        -9.8999999999999986E+001         3.5133501901085946E+000        -1.0499650676413019E-001         3.9983410654023919E+000         7.1539283798894582E-001         6.6324363717427931E-005         2.7025513764707426E-001         2.4965358274977962E-003         6.1088852298851384E-003         6.3452508015136093E+000         5.9813351640050849E-001         1.7996236606281391E-001         7.1539283798894560E-001         2.7025513764707415E-001         2.4965358274977962E-003        -1.0000000000000000E+000
  111         6.6989000000000001E+000         2.3164778532152375E-001         2.3164752988858711E-001        -9.5163341761121864E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1852026942075424E+000        -7.0629699444800211E+000        -9.9000000000000000E+001         3.5146868018099289E+000        -9.9297798541515950E-002         3.9991110766371820E+000         7.1539283798778008E-001         6.6324364853230389E-005         2.7025513764711712E-001         2.4965358274980963E-003         6.1088852298858652E-003         6.3516674953860521E+000         5.9351297699758754E-001         1.7666704076472331E-001         7.1539283798778031E-001         2.7025513764711712E-001         2.4965358274980963E-003        -1.0000000000000000E+000
  112         6.6989000000000001E+000         2.3883066203810657E-001         2.3883039686526383E-001        -9.6746127709403813E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1660405846093562E+000        -6.9953307524514203E+000        -9.9000000000000000E+001         3.5162120522726896E+000        -9.2767244667942506E-002         3.9999281726068623E+000         7.1539283798635811E-001         6.6324366241667240E-005         2.7025513764717279E-001         2.4965358274984307E-003         6.1088852298866719E-003         6.3589720482323466E+000         5.8817097730489432E-001         1.7290924526310222E-001         7.1539283798635767E-001         2.7025513764717279E-001         2.4965358274984298E-003        -1.0000000000000000E+000
  113         6.6989000000000001E+000         2.4454332174946386E-001         2.4454304874833974E-001        -9.7788461526103011E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1508048426469650E+000        -6.9419224673368225E+000        -9.9000000000000000E+001         3.5174225071155663E+000        -8.7570283372501542E-002         4.0005326234868015E+000         7.1539283798529330E-001         6.6324367279382116E-005         2.7025513764722181E-001         2.4965358274986857E-003         6.1088852298872860E-003         6.3647544753312690E+000         5.8388783984944559E-001         1.6993133225549331E-001         7.1539283798529318E-001         2.7025513764722181E-001         2.4965358274986857E-003        -1.0000000000000000E+000
  114         6.6989000000000001E+000         2.5246253114991507E-001         2.5246224721809163E-001        -9.9385732712059753E-015         0.0000000000000000E+000         0.0000000000000000E+000        -1.1304232913208521E+000        -6.8706546565456641E+000        -9.8999999999999972E+001         3.5190918778116713E+000        -8.0718249101655176E-002         4.0014219617050362E+000         7.1539283798438857E-001         6.6324368160777808E-005         2.7025513764727205E-001         2.4965358274988809E-003         6.1088852298877578E-003         6.3724660526693855E+000         5.7830321723932998E-001         1.6607547443026080E-001         7.1539283798438880E-001         2.7025513764727205E-001         2.4965358274988809E-003        -1.0000000000000000E+000
  115         6.6989000000000001E+000         2.6388914258246821E-001         2.6388884314506278E-001        -1.0458403768360083E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.1044656825911521E+000        -6.7797856609289093E+000        -9.9000000000000000E+001         3.5214945705709888E+000        -7.2544830255440243E-002         4.0031705862321285E+000         7.1539283798126885E-001         6.6324371304307868E-005         2.7025513764733117E-001         2.4965358274984424E-003         6.1088852298867057E-003         6.3822045896746440E+000         5.7209673523541615E-001         1.6179877129856707E-001         7.1539283798126863E-001         2.7025513764733117E-001         2.4965358274984424E-003        -1.0000000000000000E+000
  116         6.6989000000000001E+000         2.7402990364936136E-001         2.7402959022419560E-001        -1.0824789593090209E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0814604150567826E+000        -6.6992739291853800E+000        -9.9000000000000000E+001         3.5235975801897652E+000        -6.5248215725807690E-002         4.0046365152311232E+000         7.1539283797832365E-001         6.6324374265937968E-005         2.7025513764742148E-001         2.4965358274980538E-003         6.1088852298857741E-003         6.3908302742564409E+000         5.6648891159680181E-001         1.5799525047949484E-001         7.1539283797832343E-001         2.7025513764742148E-001         2.4965358274980538E-003        -1.0000000000000000E+000
  117         6.6989000000000001E+000         2.8638803212908198E-001         2.8638770147025916E-001        -1.1213628238310205E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0534586826956647E+000        -6.6012179004057048E+000        -9.8999999999999972E+001         3.5261363295885522E+000        -5.6324848342824120E-002         4.0063365352954019E+000         7.1539283797415365E-001         6.6324378444164499E-005         2.7025513764761172E-001         2.4965358274976006E-003         6.1088852298846856E-003         6.4013071591285930E+000         5.5956082972858956E-001         1.5336290791268004E-001         7.1539283797415365E-001         2.7025513764761172E-001         2.4965358274976011E-003        -1.0000000000000000E+000
  118         6.6989000000000001E+000         2.9597273589666784E-001         2.9597239171626155E-001        -1.1467753096066670E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0317510034510620E+000        -6.5249720702714908E+000        -9.8999999999999986E+001         3.5280837363135351E+000        -4.9365822170487024E-002         4.0075819435575886E+000         7.1539283797048470E-001         6.6324382109086679E-005         2.7025513764784914E-001         2.4965358274972424E-003         6.1088852298838234E-003         6.4094170660017973E+000         5.5409527278242610E-001         1.4976257944068297E-001         7.1539283797048436E-001         2.7025513764784920E-001         2.4965358274972424E-003        -1.0000000000000000E+000
  119         6.6989000000000001E+000         3.0588665460486508E-001         3.0588629634285380E-001        -1.1771596678917163E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0102938957414838E+000        -6.4490004397907246E+000        -9.8999505428576043E+001         3.5300949320437112E+000        -4.2659659776051663E-002         4.0089668540605761E+000         7.1539283796623854E-001         6.6324386279607012E-005         2.7025513764825337E-001         2.4965358274976518E-003         6.1088852298848244E-003         6.4173522220892432E+000         5.4889620689241514E-001         1.4638653753161759E-001         7.1539283796623854E-001         2.7025513764825349E-001         2.4965358274976518E-003        -1.0000000000000000E+000
  120         6.6989000000000001E+000         3.1049038909306509E-001         3.1049002429378936E-001        -1.1970665969164309E-014         0.0000000000000000E+000         0.0000000000000000E+000        -1.0006682248109136E+000        -6.4145404924087615E+000        -9.8705795150283251E+001         3.5310328809271212E+000        -3.9722722077585447E-002         4.0096290076810188E+000         7.1539283796293729E-001         6.6324389512559018E-005         2.7025513764861331E-001         2.4965358274980304E-003         6.1088852298857455E-003         6.4208600695873557E+000         5.4663730777195862E-001         1.4495045607271603E-001         7.1539283796293707E-001         2.7025513764861320E-001         2.4965358274980304E-003        -1.0000000000000000E+000
  121         6.6989000000000001E+000         3.1193963976579059E-001         3.1193927301021024E-001        -1.2168287385209839E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.9757298667593997E-001        -6.4029347784683859E+000        -9.8126714575437603E+001         3.5313396712916392E+000        -3.8788683739134237E-002         4.0097591986051544E+000         7.1539283795752651E-001         6.6324394855809220E-005         2.7025513764924641E-001         2.4965358274978682E-003         6.1088852298853509E-003         6.4219063819974913E+000         5.4587530116448757E-001         1.4452101770079237E-001         7.1539283795752628E-001         2.7025513764924641E-001         2.4965358274978682E-003        -1.0000000000000000E+000
  122         6.6989000000000001E+000         3.1340463819643555E-001         3.1340426942004179E-001        -1.2297812423190423E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.9449065249430202E-001        -6.3909227093521412E+000        -9.7775489234361658E+001         3.5316512417621331E+000        -3.7870657589303046E-002         4.0099431273436528E+000         7.1539283795237030E-001         6.6324399924814291E-005         2.7025513765004089E-001         2.4965358274977047E-003         6.1088852298849519E-003         6.4229924317929399E+000         5.4517945749353569E-001         1.4408555568246539E-001         7.1539283795237008E-001         2.7025513765004089E-001         2.4965358274977052E-003        -1.0000000000000000E+000
  123         6.6989000000000001E+000         3.1450738959185831E-001         3.1450701926955654E-001        -1.2357445447353515E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.9217939987665571E-001        -6.3819476279169969E+000        -9.7658893594880738E+001         3.5318881450356652E+000        -3.7188837827544591E-002         4.0100999924530010E+000         7.1539283794899544E-001         6.6324403223621035E-005         2.7025513765072057E-001         2.4965358274975820E-003         6.1088852298846518E-003         6.4238203871610740E+000         5.4468053197409050E-001         1.4375693098333925E-001         7.1539283794899533E-001         2.7025513765072051E-001         2.4965358274975816E-003        -1.0000000000000000E+000
  124         6.6989000000000001E+000         3.1597212613747028E-001         3.1597175372692521E-001        -1.2391027950682719E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.8915032349055232E-001        -6.3703733086033516E+000        -9.7699443503330158E+001         3.5322014239335555E+000        -3.6300857430273031E-002         4.0103436515852957E+000         7.1539283794593800E-001         6.6324406182580406E-005         2.7025513765160103E-001         2.4965358274974181E-003         6.1088852298842511E-003         6.4249394732998910E+000         5.4406431849382308E-001         1.4331898606528448E-001         7.1539283794593789E-001         2.7025513765160103E-001         2.4965358274974176E-003        -1.0000000000000000E+000
  125         6.6989000000000001E+000         3.1717448782437108E-001         3.1717411367927617E-001        -1.2398674317102165E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.8668931183854158E-001        -6.3610907784170827E+000        -9.7860484641985622E+001         3.5324548070987190E+000        -3.5577117934594761E-002         4.0105540226864953E+000         7.1539283794404263E-001         6.6324407981179802E-005         2.7025513765245596E-001         2.4965358274972832E-003         6.1088852298839232E-003         6.4258642610316601E+000         5.4357439802390262E-001         1.4295908867012325E-001         7.1539283794404229E-001         2.7025513765245601E-001         2.4965358274972832E-003        -1.0000000000000000E+000
  126         6.6989000000000001E+000         3.1872406916937596E-001         3.1872369274837231E-001        -1.2351441843273078E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.8363642047457744E-001        -6.3511218013575856E+000        -9.8286972658854694E+001         3.5327663136816856E+000        -3.4673685418545631E-002         4.0108744397062441E+000         7.1539283794836850E-001         6.6324403739225982E-005         2.7025513765185499E-001         2.4965358274971561E-003         6.1088852298836144E-003         6.4270766073014745E+000         5.4301052793955051E-001         1.4249700413198185E-001         7.1539283794836850E-001         2.7025513765185499E-001         2.4965358274971565E-003        -1.0000000000000000E+000
  127         6.6989000000000001E+000         3.2014665933136616E-001         3.2014628081065133E-001        -1.2310352226412879E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.8088054931250779E-001        -6.3425821944928051E+000        -9.8278357957054396E+001         3.5330466139686587E+000        -3.3856350411458444E-002         4.0111696468293951E+000         7.1539283795442010E-001         6.6324397864384664E-005         2.7025513765052095E-001         2.4965358274970225E-003         6.1088852298832865E-003         6.4281818876053531E+000         5.4251006051877504E-001         1.4208021847966470E-001         7.1539283795441988E-001         2.7025513765052089E-001         2.4965358274970221E-003        -1.0000000000000000E+000
  128         6.6989000000000001E+000         3.2540117200424162E-001         3.2540078589840365E-001        -1.2457454096749001E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.7060885143238695E-001        -6.3050202943050309E+000        -9.7929761818659756E+001         3.5341194147004336E+000        -3.0866102934946699E-002         4.0122007436768925E+000         7.1539283795619169E-001         6.6324396174048724E-005         2.7025513764960024E-001         2.4965358274974272E-003         6.1088852298842788E-003         6.4320983323442480E+000         5.4053831325348134E-001         1.4059961070091948E-001         7.1539283795619146E-001         2.7025513764960024E-001         2.4965358274974272E-003        -1.0000000000000000E+000
  129         6.6989000000000001E+000         3.4035436743859321E-001         3.4035395966545234E-001        -1.2966269227578778E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.4166187873293594E-001        -6.1946234775633977E+000        -9.6973199144850753E+001         3.5371964439360983E+000        -2.2546675056553240E-002         4.0150978427396904E+000         7.1539283794795527E-001         6.6324404276966637E-005         2.7025513765080461E-001         2.4965358274972225E-003         6.1088852298837532E-003         6.4430721585721891E+000         5.3517909721495815E-001         1.3652526707876725E-001         7.1539283794795505E-001         2.7025513765080467E-001         2.4965358274972229E-003        -1.0000000000000000E+000
  130         6.6989000000000001E+000         3.5595468079326981E-001         3.5595425016662496E-001        -1.3509004423562767E-014         0.0000000000000000E+000         0.0000000000000000E+000        -9.1275772071846428E-001        -6.0789575152739568E+000        -9.6011019009070807E+001         3.5403811105619289E+000        -1.4463929300976662E-002         4.0183845500455986E+000         7.1539283793668029E-001         6.6324415230679251E-005         2.7025513765326853E-001         2.4965358274973495E-003         6.1088852298840897E-003         6.4543008547679603E+000         5.3060903472496712E-001         1.3257651516751423E-001         7.1539283793667985E-001         2.7025513765326853E-001         2.4965358274973495E-003        -1.0000000000000000E+000
