# MIST version number  = 1.1     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   694   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  356         7.2999999999999998E+000         9.4026532839362336E+000         9.3565149202413451E+000        -4.5457178723167275E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.8769930385248572E+000         3.8775076352156228E+000        -2.7579218143912410E+001         4.3443513127946947E+000         7.7247104585514992E-001         3.8638466945199843E+000         7.1431575532536495E-001         5.8525940568324323E-005         2.7130576438303616E-001         2.1625238366768445E-003         5.9800816782343523E-003         7.5364220468751402E+000         1.0305016971933065E+000         2.0760236364734643E-002         3.3387087304631424E-001         6.5218117547005172E-001         5.2718613410949740E-005         0.0000000000000000E+000
  357         7.2999999999999998E+000         9.4383819728875871E+000         9.3877252257039281E+000        -4.9701989872056721E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.8841025734690890E+000         3.8846090268313862E+000        -2.7520050983618962E+001         4.3443639973041801E+000         7.7600044430829829E-001         3.8582256497182525E+000         7.1433152253372401E-001         5.8346006652141979E-005         2.7128897508208316E-001         2.1560296900298183E-003         5.9812032470925314E-003         7.5373536274729211E+000         1.0300997533176710E+000         2.0813695517995990E-002         3.2893918626288843E-001         6.5711294635763107E-001         5.2883255708899505E-005         0.0000000000000000E+000
  358         7.2999999999999998E+000         9.4760179425468127E+000         9.4204307499812341E+000        -5.4301162897534328E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.8915968333437165E+000         3.8921031105607344E+000        -2.7456936557474929E+001         4.3443565927025656E+000         7.7976238344883975E-001         3.8522087964526062E+000         7.1435087857415946E-001         5.8154787568405219E-005         2.7126850865757041E-001         2.1491635645189949E-003         5.9826319902550320E-003         7.5383490645197728E+000         1.0297249430408064E+000         2.0872898223356254E-002         3.2367968672492881E-001         6.6237253012418473E-001         5.3058821051464399E-005         0.0000000000000000E+000
  359         7.2999999999999998E+000         9.5116818469482283E+000         9.4513342336714512E+000        -5.8728922276828816E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.8987282240627703E+000         3.8992213918700829E+000        -2.7396129490512909E+001         4.3443252029634571E+000         7.8339085828658339E-001         3.8463760325007490E+000         7.1437035100930579E-001         5.7972070894622448E-005         2.7124796369063686E-001         2.1426012500098722E-003         5.9840861509878546E-003         7.5393091124684073E+000         1.0294274041038554E+000         2.0932716127786122E-002         3.1860821401662853E-001         6.6744407980052423E-001         5.3228441323929359E-005         0.0000000000000000E+000
  360         7.2999999999999998E+000         9.5473865877742927E+000         9.4821495297967200E+000        -6.3254826911158242E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9058835563739600E+000         3.9063731955189369E+000        -2.7334242349825065E+001         4.3442632269898889E+000         7.8709247638931368E-001         3.8403931992853089E+000         7.1439166635073437E-001         5.7787789287591178E-005         2.7122554986644815E-001         2.1359986746319771E-003         5.9857055284664850E-003         7.5402875412740720E+000         1.0291853937056810E+000         2.0996146428311078E-002         3.1344765455334767E-001         6.7260471331587213E-001         5.3401522734396519E-005         0.0000000000000000E+000
  361         7.2999999999999998E+000         9.5955997226319276E+000         9.5238870269316376E+000        -6.9286683074972835E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9156390736195115E+000         3.9161207910741949E+000        -2.7248344834121983E+001         4.3441267843829161E+000         7.9224312022603660E-001         3.8320154296325386E+000         7.1441706809953009E-001         5.7536634270782989E-005         2.7119867079687199E-001         2.1268824800089407E-003         5.9875869673502438E-003         7.5416466525302992E+000         1.0289558615825851E+000         2.1089804653008016E-002         3.0628942663514563E-001         6.7976304052260605E-001         5.3641911701167472E-005         0.0000000000000000E+000
  362         7.2999999999999998E+000         9.6276237784878305E+000         9.5512872347406148E+000        -7.3531578680686624E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9221034484464581E+000         3.9225739212318005E+000        -2.7190637573397836E+001         4.3440161442215377E+000         7.9569658796226750E-001         3.8263720221456650E+000         7.1443957798493951E-001         5.7368547044249841E-005         2.7117512729621568E-001         2.1208842868630576E-003         5.9893440112877257E-003         7.5425618355449480E+000         1.0288667823884625E+000         2.1154883176014532E-002         3.0148085181534706E-001         6.8457167660652363E-001         5.3804342464458405E-005         0.0000000000000000E+000
  363         7.2999999999999998E+000         9.6624093949761711E+000         9.5808927190987898E+000        -7.8261348073547755E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9291378149556389E+000         3.9295992625551168E+000        -2.7126995313350562E+001         4.3438714109265106E+000         7.9950323780691246E-001         3.8201243103315550E+000         7.1446646985238416E-001         5.7184982598628487E-005         2.7114708585950609E-001         2.1143660108010284E-003         5.9914718359841230E-003         7.5435727784347142E+000         1.0288350432316578E+000         2.1229199429222238E-002         2.9618463668988726E-001         6.8986795608947693E-001         5.3983822782651691E-005         0.0000000000000000E+000
  364         7.2999999999999998E+000         9.6975653929450516E+000         9.6106884171233915E+000        -8.3140152232468663E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9362724843514321E+000         3.9367205773094982E+000        -2.7061513626135753E+001         4.3436949301195913E+000         8.0342353411864631E-001         3.8136583655408378E+000         7.1449537701400312E-001         5.6998323102299153E-005         2.7111699392676203E-001         2.1077512332147116E-003         5.9937776343503392E-003         7.5446146002007879E+000         1.0288723375620981E+000         2.1308669901322276E-002         2.9074370072680095E-001         6.9530895553358674E-001         5.4169184351708584E-005         0.0000000000000000E+000
  365         7.2999999999999998E+000         9.7372570824738904E+000         9.6444596291524469E+000        -8.8560753325448100E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9444068055503467E+000         3.9448427037823262E+000        -2.6985389878670393E+001         4.3434442413557370E+000         8.0799207224581249E-001         3.8060790029971949E+000         7.1452480066443780E-001         5.6785837732652561E-005         2.7108624217955590E-001         2.1001190108462442E-003         5.9960920980679181E-003         7.5458269442741139E+000         1.0290022169955326E+000         2.1406073812305106E-002         2.8443516202527575E-001         7.0161756642525930E-001         5.4384777345581167E-005         0.0000000000000000E+000
  366         7.2999999999999998E+000         9.7721698781391986E+000         9.6737596415444660E+000        -9.3629429018857774E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9515377200420434E+000         3.9519657651208049E+000        -2.6917737268302346E+001         4.3432019971988254E+000         8.1204201780548457E-001         3.7993315579616893E+000         7.1455759326072188E-001         5.6598315642733124E-005         2.7105222286222996E-001         2.0935135830010250E-003         5.9987494360076114E-003         7.5469073339758648E+000         1.0291964383899175E+000         2.1494818502370797E-002         2.7884156687797390E-001         7.0721122167363604E-001         5.4577580757200925E-005         0.0000000000000000E+000
  367         7.2999999999999998E+000         9.8043548365601936E+000         9.7006839429701461E+000        -9.8370491080219709E-009         0.0000000000000000E+000         0.0000000000000000E+000         3.9581395595740823E+000         3.9585618156727378E+000        -2.6854062741380975E+001         4.3429462447238629E+000         8.1585444252142669E-001         3.7929496892518073E+000         7.1458881285259968E-001         5.6424500925906936E-005         2.7101985623650193E-001         2.0873906491301647E-003         6.0012883699830681E-003         7.5479258431549470E+000         1.0294465763246778E+000         2.1581468811664214E-002         2.7359205699552208E-001         7.1246078641708110E-001         5.4759752649089356E-005         0.0000000000000000E+000
  368         7.2999999999999998E+000         9.8368981628967429E+000         9.7277973897957075E+000        -1.0325368678879260E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9648427917514941E+000         3.9652595312621948E+000        -2.6788360484151454E+001         4.3426548494429555E+000         8.1978884917194828E-001         3.7863328433537560E+000         7.1462182641801142E-001         5.6247998106186038E-005         2.7098566491556730E-001         2.0811843793717409E-003         6.0039852723292892E-003         7.5489786715583787E+000         1.0297793149542689E+000         2.1673971029522860E-002         2.6819494022590745E-001         7.1785795794995422E-001         5.4948268608403908E-005         0.0000000000000000E+000
  369         7.2999999999999998E+000         9.8730182848053669E+000         9.7578964215639452E+000        -1.0867894207502832E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9723353853562839E+000         3.9727544224855951E+000        -2.6713481608891328E+001         4.3422856909140419E+000         8.2427346303217131E-001         3.7787534043491946E+000         7.1465768820220232E-001         5.6050886688998443E-005         2.7094849115130615E-001         2.0742119527453937E-003         6.0069092515379965E-003         7.5501805156099966E+000         1.0302420355097901E+000         2.1783738725839927E-002         2.6207252887490612E-001         7.2398043037475668E-001         5.5163674361791181E-005         0.0000000000000000E+000
  370         7.2999999999999998E+000         9.9055907187521139E+000         9.7847703818043392E+000        -1.1377320590582902E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9790931059008510E+000         3.9795113165522373E+000        -2.6644872992216534E+001         4.3419233627892986E+000         8.2837697955394041E-001         3.7717878926772896E+000         7.1469425037073930E-001         5.5872912277970014E-005         2.7091070982999649E-001         2.0679901692967481E-003         6.0099258544371210E-003         7.5512845571380467E+000         1.0307437336395344E+000         2.1887040717530025E-002         2.5648670927628797E-001         7.2956630380810827E-001         5.5362010004309822E-005         0.0000000000000000E+000
  371         7.2999999999999998E+000         9.9387883299185429E+000         9.8120478026932041E+000        -1.1905578876990041E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9860102925738863E+000         3.9864362032161580E+000        -2.6573311221901122E+001         4.3415150106673606E+000         8.3265227713433276E-001         3.7644977168441707E+000         7.1473285599398861E-001         5.5690695732628955E-005         2.7087084355005669E-001         2.0616271983637429E-003         6.0131210603174634E-003         7.5524383959240584E+000         1.0313521081030024E+000         2.1998440700019758E-002         2.5069181894951981E-001         7.3536124890351129E-001         5.5569912456701121E-005         0.0000000000000000E+000
  372         7.2999999999999998E+000         9.9733073989817900E+000         9.8403234912123256E+000        -1.2461971696883874E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9932420768357089E+000         3.9936822731647421E+000        -2.6496954129175318E+001         4.3410442962798124E+000         8.3720959804034312E-001         3.7566898165623099E+000         7.1477384225860885E-001         5.5500342590795489E-005         2.7082853156089137E-001         2.0549756931496238E-003         6.0165197964568559E-003         7.5536720651986826E+000         1.0320930793347660E+000         2.2121530514970855E-002         2.4454671574600417E-001         7.4150640912333199E-001         5.5792466136239271E-005         0.0000000000000000E+000
  373         7.2999999999999998E+000         1.0003742047666742E+001         9.8655564637044986E+000        -1.2956866519415231E-008         0.0000000000000000E+000         0.0000000000000000E+000         3.9996072378329770E+000         4.0000652101627505E+000        -2.6429618757419544E+001         4.3406130030101364E+000         8.4125476507832930E-001         3.7497508046594050E+000         7.1480556362730885E-001         5.5327628370034338E-005         2.7079566376347847E-001         2.0488891740618200E-003         6.0190817556789109E-003         7.5547650899263639E+000         1.0327781042035042E+000         2.2231563038201379E-002         2.3919415763731353E-001         7.4685901584396863E-001         5.5990027466929655E-005         0.0000000000000000E+000
