# MIST version number  = 1.1     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =  1531   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  190         8.6989000000000001E+000         1.5247741563203812E-001         1.5247710549385568E-001        -1.3297803105025744E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.5540539776857840E+000        -2.5593620459373572E+000        -6.8674592132324435E+001         3.4958528299659943E+000        -7.4605549659276682E-001         5.1125380901602089E+000         7.1523689469347573E-001         2.2226467107787747E-004         2.7025515050204207E-001         2.4965357608067681E-003         6.1088852298766157E-003         6.7593505758305632E+000         2.3236197483119185E+000         2.6039585406299454E-001         7.1523689469235696E-001         2.7025515050204219E-001         2.4965357608067690E-003        -1.0000000000000000E+000
  191         8.6989000000000001E+000         1.5262573949158981E-001         1.5262542901114318E-001        -1.3321393805925072E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.5533396468054930E+000        -2.5586270618611180E+000        -6.8665297806421648E+001         3.4958937631789371E+000        -7.4578019757850655E-001         5.1123581199360224E+000         7.1523671267496214E-001         2.2244665771055868E-004         2.7025515053380289E-001         2.4965357594068584E-003         6.1088852298766504E-003         6.7595093140601641E+000         2.3231777743079842E+000         2.6023085627385162E-001         7.1523671267384215E-001         2.7025515053380300E-001         2.4965357594068588E-003        -1.0000000000000000E+000
  192         8.6989000000000001E+000         1.8676925070118452E-001         1.8676885921039504E-001        -1.8774015793484280E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.3885567599662565E+000        -2.3911701453751748E+000        -6.6540741329863721E+001         3.5053523953172228E+000        -6.8230601843546035E-001         5.0706139258548104E+000         7.1519091295132842E-001         2.6823545725081905E-004         2.7025516142403333E-001         2.4965353622865044E-003         6.1088852298860187E-003         6.7958503714779654E+000         2.2210206449241578E+000         2.2230579575173084E-001         7.1519091294988935E-001         2.7025516142403372E-001         2.4965353622864984E-003        -1.0000000000000000E+000
  193         8.6989000000000001E+000         1.8698965534051887E-001         1.8698926331409707E-001        -1.8810080121522291E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.3875576834545025E+000        -2.3901448003297054E+000        -6.6527961868349294E+001         3.5054116530873789E+000        -6.8192499571989529E-001         5.0703705720063015E+000         7.1519062161246816E-001         2.6852665761476109E-004         2.7025516156204310E-001         2.4965353565586930E-003         6.1088852298861280E-003         6.7960693670368286E+000         2.2204152609408285E+000         2.2208722539970499E-001         7.1519062161102720E-001         2.7025516156204338E-001         2.4965353565586865E-003        -1.0000000000000000E+000
  194         8.6989000000000001E+000         2.0858338779832808E-001         2.0858294259721394E-001        -2.2461963541928115E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.2923136757817124E+000        -2.2945577918151754E+000        -6.5338399388639488E+001         3.5111252595958558E+000        -6.4573020490045374E-001         5.0472720186063631E+000         7.1515868069680166E-001         3.0045320054243168E-004         2.7025517589018938E-001         2.4965348322652874E-003         6.1088852298960203E-003         6.8165242562316477E+000         2.1629525750088550E+000         2.0194528562671218E-001         7.1515868069514443E-001         2.7025517589019005E-001         2.4965348322652705E-003        -1.0000000000000000E+000
  195         8.6989000000000001E+000         2.1114811807156086E-001         2.1114766654037787E-001        -2.2917458365276101E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.2828658055284876E+000        -2.2846864457625475E+000        -6.5222900426974206E+001         3.5117485982308585E+000        -6.4225294704384606E-001         5.0452884623881644E+000         7.1515606146357169E-001         3.0306785574552443E-004         2.7025518045223179E-001         2.4965346436240459E-003         6.1088852298992868E-003         6.8185208621113649E+000         2.1576863947987799E+000         2.0029597426264553E-001         7.1515606146188504E-001         2.7025518045223246E-001         2.4965346436240264E-003        -1.0000000000000000E+000
  196         8.6989000000000001E+000         2.2134691743973980E-001         2.2134644013037047E-001        -2.4786791691318161E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.2449248551526191E+000        -2.2469614855504672E+000        -6.4775393061439161E+001         3.5142268374511429E+000        -6.2823895029648114E-001         5.0370277744581173E+000         7.1514000655980980E-001         3.1910902061401108E-004         2.7025519414921739E-001         2.4965341493906825E-003         6.1088852299080836E-003         6.8262930358482050E+000         2.1361882828660703E+000         1.9373084757604472E-001         7.1514000655800936E-001         2.7025519414921850E-001         2.4965341493906525E-003        -1.0000000000000000E+000
  197         8.6989000000000001E+000         2.2788385378806805E-001         2.2788335979303123E-001        -2.5957123463831711E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.2207601493957898E+000        -2.2221173599708353E+000        -6.4483660764958557E+001         3.5158157309225637E+000        -6.1933438436090882E-001         5.0318885306696641E+000         7.1513269921994982E-001         3.2639880862738899E-004         2.7025521165178878E-001         2.4965335676188807E-003         6.1088852299180981E-003         6.8313448406656674E+000         2.1226402472102608E+000         1.8952520170369294E-001         7.1513269921807543E-001         2.7025521165179062E-001         2.4965335676188460E-003        -1.0000000000000000E+000
  198         8.6989000000000001E+000         2.4449289642640523E-001         2.4449235846280368E-001        -2.8974463503762842E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.1592897646236882E+000        -2.1600973409369919E+000        -6.3752283660319272E+001         3.5198515076742605E+000        -5.9667074547825127E-001         5.0186550519609954E+000         7.1510877277985441E-001         3.5026915033650334E-004         2.7025526762202895E-001         2.4965320545842933E-003         6.1088852299441970E-003         6.8440339577867633E+000         2.0880055633151584E+000         1.7889331633318906E-001         7.1510877277779150E-001         2.7025526762203178E-001         2.4965320545842409E-003        -1.0000000000000000E+000
  199         8.6989000000000001E+000         2.4474099748428538E-001         2.4474045886083062E-001        -2.9024150778774543E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.1584744024555258E+000        -2.1592699721796440E+000        -6.3742809415538154E+001         3.5199109823856007E+000        -5.9638201381685130E-001         5.0184965129432779E+000         7.1510846015936269E-001         3.5057992755726375E-004         2.7025526946087292E-001         2.4965320020309198E-003         6.1088852299452526E-003         6.8441985405013037E+000         2.0875763751949412E+000         1.7877040843161368E-001         7.1510846015729579E-001         2.7025526946087586E-001         2.4965320020308669E-003        -1.0000000000000000E+000
  200         8.6989000000000001E+000         2.7263681102899417E-001         2.7263619703532260E-001        -3.4716356573531106E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.0681580746802437E+000        -2.0684150522570062E+000        -6.2704748098813859E+001         3.5265861457543330E+000        -5.6457417666667353E-001         5.0010795311648106E+000         7.1506968414350802E-001         3.8911272075545889E-004         2.7025551216663996E-001         2.4965258647866332E-003         6.1088852300665610E-003         6.8622512671440212E+000         2.0403744169273295E+000         1.6548483694509483E-001         7.1506968414094274E-001         2.7025551216665006E-001         2.4965258647864702E-003        -1.0000000000000000E+000
  201         8.6989000000000001E+000         2.7280684359194002E-001         2.7280622913349117E-001        -3.4752209780072713E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.0676340994204998E+000        -2.0678862878955173E+000        -6.2698787156794005E+001         3.5266263442237924E+000        -5.6439258597572106E-001         5.0009827865295815E+000         7.1506945089659757E-001         3.8934365455849888E-004         2.7025551447558188E-001         2.4965258151461319E-003         6.1088852300637654E-003         6.8623549387213387E+000         2.0401079834925158E+000         1.6541258778731172E-001         7.1506945089402851E-001         2.7025551447559204E-001         2.4965258151459680E-003        -1.0000000000000000E+000
  202         8.6989000000000001E+000         2.7296026154658631E-001         2.7295964666619760E-001        -3.4784389949351091E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.0671565534737688E+000        -2.0674051063087129E+000        -6.2693353567265738E+001         3.5266628861828906E+000        -5.6422689692055217E-001         5.0008941681674131E+000         7.1506923131912348E-001         3.8956146956960533E-004         2.7025551623444294E-001         2.4965257723379231E-003         6.1088852300643778E-003         6.8624494905320024E+000         2.0398646461617029E+000         1.6534622153759054E-001         7.1506923131655142E-001         2.7025551623445321E-001         2.4965257723377579E-003         0.0000000000000000E+000
  203         8.6989000000000001E+000         2.7320509987573555E-001         2.7320448432174665E-001        -3.4835895280598331E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.0663936983912730E+000        -2.0666397572752975E+000        -6.2684705936616290E+001         3.5267212025529062E+000        -5.6396210211933606E-001         5.0007519967548992E+000         7.1506888087430887E-001         3.8990877428662110E-004         2.7025551936878084E-001         2.4965257038830155E-003         6.1088852300653588E-003         6.8626000436302173E+000         2.0394751872140260E+000         1.6524029615377153E-001         7.1506888087173193E-001         2.7025551936879122E-001         2.4965257038828490E-003         0.0000000000000000E+000
  204         8.6989000000000001E+000         2.7344966325490389E-001         2.7344904702775447E-001        -3.4887342685873523E-016         0.0000000000000000E+000         0.0000000000000000E+000        -2.0656316954959459E+000        -2.0658752494048254E+000        -6.2676068136759291E+001         3.5267794535347381E+000        -5.6369760263533419E-001         5.0006099810327385E+000         7.1506853051312680E-001         3.9025598599633503E-004         2.7025552251248497E-001         2.4965256353306929E-003         6.1088852300663406E-003         6.8627504259534327E+000         2.0390861596429661E+000         1.6513448964371416E-001         7.1506853051054520E-001         2.7025552251249546E-001         2.4965256353305250E-003         0.0000000000000000E+000
  205         8.6989000000000001E+000         3.0293681096318281E-001         3.0293611119549613E-001        -4.1127366985294144E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9745542874756801E+000        -1.9743920423315982E+000        -6.1646417919898035E+001         3.5337546231520811E+000        -5.3210923785988917E-001         4.9836664699645983E+000         7.1502428403699370E-001         4.3400915758159877E-004         2.7025601930929233E-001         2.4965152432280570E-003         6.1088840609879050E-003         6.8806728269240631E+000         1.9926233141841889E+000         1.5258950963111395E-001         7.1502273615543432E-001         2.7025644942645166E-001         2.4965193672214672E-003         0.0000000000000000E+000
  206         8.6989000000000001E+000         3.0302523913830171E-001         3.0302453911562166E-001        -4.1147285043487435E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9743055409304806E+000        -1.9741431794517474E+000        -6.1643670054484097E+001         3.5337740796163826E+000        -5.3202377751589114E-001         4.9836214612431284E+000         7.1502415766068683E-001         4.3413212753175420E-004         2.7025602280215649E-001         2.4965151896315292E-003         6.1088840366387955E-003         6.8807205041258888E+000         1.9924978499762314E+000         1.5255823337354096E-001         7.1502257561974836E-001         2.7025646244919360E-001         2.4965194049424528E-003         0.0000000000000000E+000
  207         8.6989000000000001E+000         3.0311546454867949E-001         3.0311476427079104E-001        -4.1167431276247789E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9740524003694715E+000        -1.9738828027866129E+000        -6.1640836662172184E+001         3.5337938939748521E+000        -5.3193683595232633E-001         4.9835759622382563E+000         7.1502404626676419E-001         4.3423750123795389E-004         2.7025602867299181E-001         2.4965151667275731E-003         6.1088840798291990E-003         6.8807696622245471E+000         1.9923693824930375E+000         1.5252613052181854E-001         7.1502220293606356E-001         2.7025654715946074E-001         2.4965201287900987E-003         0.0000000000000000E+000
  208         8.6989000000000001E+000         3.1085528237751536E-001         3.1085455691892322E-001        -4.2972724767162156E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9519931162938833E+000        -1.9521368983751310E+000        -6.1411458564357687E+001         3.5354937701594240E+000        -5.2430694628367547E-001         4.9793000777090368E+000         7.1501439305002390E-001         4.4592289700151854E-004         2.7025421442693598E-001         2.4964872674465492E-003         6.1088252905317332E-003         6.8847862213248847E+000         1.9809533555769909E+000         1.4980695884489678E-001         7.1491830115105137E-001         2.7028124291008204E-001         2.4967459377235770E-003         0.0000000000000000E+000
  209         8.6989000000000001E+000         3.1098852822233908E-001         3.1098780271236159E-001        -4.3000071809979955E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9517265156629424E+000        -1.9526992674321595E+000        -6.1408300990312789E+001         3.5355241616451014E+000        -5.2423442893956040E-001         4.9793387665317237E+000         7.1500687408667785E-001         4.5080359250682415E-004         2.7025663191094301E-001         2.4965109884781153E-003         6.1088847658244778E-003         6.8848358907463414E+000         1.9810274016855023E+000         1.4979053049471444E-001         7.1500562081230701E-001         2.7025687846683477E-001         2.4965130102853118E-003         0.0000000000000000E+000
  210         8.6989000000000001E+000         3.1100355615035641E-001         3.1100283055696704E-001        -4.3004382580064110E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9516814574074868E+000        -1.9526693645992015E+000        -6.1408012072032896E+001         3.5355274344089858E+000        -5.2421844533960138E-001         4.9793275201929958E+000         7.1500676999792079E-001         4.5090641737736986E-004         2.7025663346045975E-001         2.4965109488118255E-003         6.1088846917629709E-003         6.8848413990522355E+000         1.9810030877382920E+000         1.4978590166252823E-001         7.1500531593465655E-001         2.7025691951450642E-001         2.4965132944942663E-003         0.0000000000000000E+000
  211         8.6989000000000001E+000         3.1302474496352656E-001         3.1302400838352046E-001        -4.3532722478225439E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9458442395357414E+000        -1.9472714268126443E+000        -6.1358850691076192E+001         3.5359662583975351E+000        -5.2217748438082678E-001         4.9780324614775493E+000         7.1499746239261586E-001         4.6101866080949420E-004         2.7025595207799230E-001         2.4964971315958148E-003         6.1088527968631550E-003         6.8857415758957154E+000         1.9779652757198791E+000         1.4914043393450563E-001         7.1490997630503728E-001         2.7027334971895239E-001         2.4966401945672981E-003         0.0000000000000000E+000
  212         8.6989000000000001E+000         3.1304252916948339E-001         3.1304179248294778E-001        -4.3537348483319598E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9457921664874294E+000        -1.9472186411871248E+000        -6.1358416794461590E+001         3.5359700832150609E+000        -5.2215909749172207E-001         4.9780202089724899E+000         7.1499738360436715E-001         4.6110796146005224E-004         2.7025594313037554E-001         2.4964969576306236E-003         6.1088523912352158E-003         6.8857495911833455E+000         1.9779360899131282E+000         1.4913447053942125E-001         7.1490884955887024E-001         2.7027356902473887E-001         2.4966419400967083E-003         0.0000000000000000E+000
  213         8.6989000000000001E+000         3.1361603350884892E-001         3.1361529683772565E-001        -4.3635062894685094E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9442816932761795E+000        -1.9441856549937366E+000        -6.1334632849242652E+001         3.5360894899639921E+000        -5.2164267438395995E-001         4.9777781287953973E+000         7.1500752963440339E-001         4.5251133368138402E-004         2.7025453542279027E-001         2.4964828456052780E-003         6.1088156479782232E-003         6.8861645616438834E+000         1.9770222232244135E+000         1.4889625105418655E-001         7.1482706945498709E-001         2.7029352877873164E-001         2.4968101491846103E-003         0.0000000000000000E+000
  214         8.6989000000000001E+000         3.1494567006589697E-001         3.1494492419435710E-001        -4.3985200174543958E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9403771574386448E+000        -1.9404164847026519E+000        -6.1303058380807592E+001         3.5363773594482812E+000        -5.2026614543376948E-001         4.9768584027007776E+000         7.1499792989992761E-001         4.6262286167624977E-004         2.7025411970135160E-001         2.4964719213454046E-003         6.1087907426247120E-003         6.8867493703490545E+000         1.9748611519781951E+000         1.4845678892039191E-001         7.1475287630369178E-001         2.7030707023269129E-001         2.4969163791065054E-003         0.0000000000000000E+000
  215         8.6989000000000001E+000         3.1588992698102081E-001         3.1588918179257924E-001        -4.4190308416732505E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9381077496751520E+000        -1.9395967145817572E+000        -6.1274936282238428E+001         3.5365847214368076E+000        -5.1954616552907762E-001         4.9767204154461631E+000         7.1498969920273714E-001         4.6690294033355901E-004         2.7025773515668411E-001         2.4965052132872923E-003         6.1088775178447016E-003         6.8872251521943832E+000         1.9743285973924081E+000         1.4821359244228377E-001         7.1496831960621454E-001         2.7026257313765517E-001         2.4965439222195836E-003         0.0000000000000000E+000
  216         8.6989000000000001E+000         3.1590551991610771E-001         3.1590477467907729E-001        -4.4193812709108412E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9380632632525379E+000        -1.9395381946040964E+000        -6.1274482734098285E+001         3.5365880522985407E+000        -5.1953058404123609E-001         4.9767107524365830E+000         7.1498979189066514E-001         4.6683246628717085E-004         2.7025771531245868E-001         2.4965049692836777E-003         6.1088769035411421E-003         6.8872333410308526E+000         1.9743033579121443E+000         1.4820806481396770E-001         7.1496670849038646E-001         2.7026293884757002E-001         2.4965467624931733E-003         0.0000000000000000E+000
  217         8.6989000000000001E+000         3.1592108750284764E-001         3.1592034221747434E-001        -4.4197307746475636E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9380188501574211E+000        -1.9394796366621763E+000        -6.1274029406908284E+001         3.5365913774137896E+000        -5.1951502772417535E-001         4.9767011048178285E+000         7.1498988558025767E-001         4.6676115485741975E-004         2.7025769531590832E-001         2.4965047241177303E-003         6.1088762861396433E-003         6.8872415253050265E+000         1.9742781441393411E+000         1.4820254238084596E-001         7.1496508978382101E-001         2.7026330634953671E-001         2.4965496171585290E-003         0.0000000000000000E+000
  218         8.6989000000000001E+000         3.1807495761262683E-001         3.1807420759747856E-001        -4.4656807642611579E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9319422703559996E+000        -1.9307724837357358E+000        -6.1206847368037302E+001         3.5370493317458997E+000        -5.1739264648768379E-001         4.9754261605231722E+000         7.1501037505078757E-001         4.5020082623247121E-004         2.7025415505021855E-001         2.4964650548927932E-003         6.1087756104306751E-003         6.8884454188424522E+000         1.9707932650283302E+000         1.4741774812629052E-001         7.1470628474957232E-001         2.7032296771125591E-001         2.4970155338801575E-003         0.0000000000000000E+000
  219         8.6989000000000001E+000         3.1808987451173354E-001         3.1808912447988208E-001        -4.4660512640295388E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9319035030653482E+000        -1.9307483286202960E+000        -6.1206402731337057E+001         3.5370525619956235E+000        -5.1737972334180560E-001         4.9754208821064312E+000         7.1501031708411766E-001         4.5022679458451474E-004         2.7025418471594170E-001         2.4964652805722419E-003         6.1087762230281973E-003         6.8884531782244531E+000         1.9707774255670449E+000         1.4741314303637371E-001         7.1470792171627284E-001         2.7032261383066292E-001         2.4970126913162823E-003         0.0000000000000000E+000
  220         8.6989000000000001E+000         3.2062628317414665E-001         3.2062553163504881E-001        -4.5332637504951194E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9250915983044714E+000        -1.9266553441412586E+000        -6.1142953823963722E+001         3.5376050828212957E+000        -5.1507881261271293E-001         4.9742897655018581E+000         7.1500988588334358E-001         4.4694554154075687E-004         2.7025763488337762E-001         2.4964897135808261E-003         6.1088436342785195E-003         6.8895598999342473E+000         1.9681138193636025E+000         1.4671385512675844E-001         7.1492212080487760E-001         2.7028124467923503E-001         2.4966750838368657E-003         0.0000000000000000E+000
  221         8.6989000000000001E+000         3.2089564705343493E-001         3.2089489461970988E-001        -4.5423164287762090E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.9242610788851053E+000        -1.9261483338463636E+000        -6.1140797695345789E+001         3.5376647248984341E+000        -5.1478283705730488E-001         4.9740577908668495E+000         7.1501096226634875E-001         4.4604801907490463E-004         2.7025748706267666E-001         2.4964861263034746E-003         6.1088348295784602E-003         6.8896003533957790E+000         1.9677751448258678E+000         1.4666327146532107E-001         7.1491110081985643E-001         2.7028472586478580E-001         2.4967012027008353E-003         0.0000000000000000E+000
  222         8.6989000000000001E+000         3.3063654952172677E-001         3.3063576673792738E-001        -4.8259754246360042E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.8951072439832901E+000        -1.8946601279586488E+000        -6.0988014423670876E+001         3.5397778313925121E+000        -5.0443213259455688E-001         4.9663387893216226E+000         7.1511883273103338E-001         3.6656485890617318E-004         2.7023187744317462E-001         2.4961709812559361E-003         6.1080468325168885E-003         6.8923675639059114E+000         1.9543339863625657E+000         1.4430564068681839E-001         7.1409581372941211E-001         2.7054544197442598E-001         2.4983578213042257E-003         0.0000000000000000E+000
  223         8.6989000000000001E+000         3.4148003198604682E-001         3.4147921463199593E-001        -5.2098709441199505E-016         0.0000000000000000E+000         0.0000000000000000E+000        -1.8585416808317008E+000        -1.8512148628603957E+000        -6.0930756221697251E+001         3.5419122465277306E+000        -4.9041818128919634E-001         4.9523226498034916E+000         7.1543165522789798E-001         1.7244617866372307E-004         2.7012251532462694E-001         2.4951078114761292E-003         6.1053949045596061E-003         6.8940987002465031E+000         1.9275773406116727E+000         1.4091553290704339E-001         7.1274884849093745E-001         2.7107967630235186E-001         2.5023754081894148E-003         0.0000000000000000E+000
