# source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,l,b,g_mag_abs,bp_rp,pmra,pmra_error,pmdec,pmdec_error, phot_bp_mean_mag, phot_rp_mean_mag, phot_g_mean_mag, astrometric_n_good_obs_al,  astrometric_chi2_al, phot_bp_mean_flux_over_error, phot_rp_mean_flux_over_error, phot_bp_rp_excess_factor
6244187217736967168,241.666222825480247,0.060441762688775,-20.024588298241852,0.033368938890092,6.523443069577366,0.068357695142500,353.234540831972083,23.239307603040821,8.211083914691734,2.651772499084473,-10.151943706680711,0.134925539542160,-21.031797148368376,0.101974076896603,15.592398643493652,12.940626144409180,14.138699531555176,178.000000000000000,541.362243652343750,68.065589904785156,112.485862731933594,1.476443886756897
6044705468814034944,248.287923459470704,0.100260970669487,-27.416249712609943,0.063466136571773,6.523766027881169,0.117500573800152,351.750071427711021,13.788094294776419,10.145150423113371,3.185393333435059,-9.687255953570574,0.193091526005172,-22.303095837980422,0.140238961636324,17.932901382446289,14.747508049011230,16.072658538818359,173.000000000000000,393.224182128906250,60.158672332763672,195.685241699218750,1.575879335403442
6024926354148538368,246.316121974781908,0.034908874857710,-32.722894317582650,0.025150016173837,6.524047837169447,0.037338577233477,346.541709269201704,11.497796525811196,7.802612882875607,2.196535110473633,-9.929352595477519,0.077008467577650,-23.214970191350805,0.059791657598155,14.876090049743652,12.679554939270020,13.730027198791504,183.000000000000000,270.376892089843750,50.845039367675781,86.401771545410156,1.376155972480774
6024632681476859904,248.819181363479544,0.044464888257826,-32.085210833447164,0.031359427378328,6.524183327655483,0.049405700252533,348.470255883891070,10.363343020113323,8.047509091599370,2.350576400756836,-9.820845275833808,0.100980478078392,-23.348977556670178,0.068485642593287,15.221407890319824,12.870831489562988,13.974878311157227,156.000000000000000,300.004943847656250,198.803405761718750,514.405517578125000,1.410308241844177
4126013182497159168,255.475755639547145,0.316886088276041,-22.348065835595314,0.208861034913816,6.524258949269516,0.370230149963637,359.978559088991119,11.842522317595659,9.872454915222200,2.637672424316406,4.233114670694929,0.598531015469014,-6.455634461551523,0.353454591315421,17.204753875732422,14.567081451416016,15.799798965454102,212.000000000000000,7448.168457031250000,174.143249511718750,487.263366699218750,1.526907801628113
6049632071176913920,243.863363437970321,0.102411344895020,-24.824324475419992,0.052521806735089,6.524638706822611,0.116289929513482,350.979063979925115,18.472748136086128,10.271074119552839,3.434527397155762,-11.006256707130110,0.239651336237639,-22.384194277717349,0.155584189571053,18.263954162597656,14.829426765441895,16.198291778564453,275.000000000000000,706.973999023437500,51.723567962646484,447.946472167968750,1.612412095069885
6036878148622444544,240.962423225419627,0.060422056084382,-31.385818891183636,0.031315355453302,6.525387128302936,0.067789267975777,344.225851217774789,15.657781257209702,10.267638190711430,2.611312866210938,-11.015379361132162,0.147010299640674,-8.085439027134205,0.085285474615567,17.635143280029297,15.023830413818359,16.194606781005859,370.000000000000000,582.044555664062500,145.734054565429688,506.058807373046875,1.446902275085449
6023333123135923200,244.412159117384959,0.514613797330472,-34.210110268398928,0.343923101832068,6.525789895707991,0.594894861136075,344.323932365152757,11.611572403643921,9.972721595645293,2.618669509887695,-9.889291128212324,1.204472310061615,-15.238922524188633,0.826962398886274,17.232959747314453,14.614290237426758,15.899556159973145,166.000000000000000,14328.917968750000000,139.428573608398438,399.902557373046875,1.606352448463440
6249088325181290496,241.599210843585212,0.079785821783609,-18.121888094796304,0.037329600190227,6.525807202586740,0.087423293089593,354.711442491510240,24.581511280557613,8.682987745778874,2.981865882873535,-9.269528313621537,0.178472365688202,-21.317221511360394,0.100888318259634,16.326953887939453,13.345088005065918,14.609816551208496,231.000000000000000,1081.392211914062500,227.824951171875000,428.877075195312500,1.516350746154785
6238792498294084608,233.060763228905643,0.121352021868491,-24.777758974857829,0.096212421734518,6.525945679808829,0.132492903356613,343.307518437284671,25.218765988848830,10.615547060798683,2.812763214111328,-10.506033806267354,0.238058536074752,-17.483842511225415,0.171343892970163,18.105882644653320,15.293119430541992,16.542329788208008,105.000000000000000,164.164733886718750,56.139038085937500,272.290130615234375,1.519883275032043
6247210221882163200,241.306959824316493,0.156676583053149,-19.796119028997936,0.077969776377201,6.526236480263870,0.176604077242565,353.163379805372131,23.641845270539328,10.687945685513419,3.097730636596680,-9.062413466528131,0.317122789811822,-22.052136851216456,0.178008817036326,18.303506851196289,15.205776214599609,16.614631652832031,346.000000000000000,1100.120971679687500,26.803155899047852,278.646118164062500,1.714184761047363
6020880185736496128,250.204712275268946,0.132015317667752,-34.502963142689438,0.087283478767257,6.526264044146564,0.141643053674616,347.397968994920575,7.900492969222737,11.320601417484163,2.811510086059570,-25.268314891739273,0.303265299925860,-36.070837381945729,0.186035168169383,18.817419052124023,16.005908966064453,17.247278213500977,141.000000000000000,135.155807495117188,23.279556274414062,366.032196044921875,1.509146809577942
6247213176819702784,241.290765568768421,0.061347086008464,-19.704177828923005,0.030697081362453,6.526468779918544,0.068819753217354,353.224956654996333,23.716043347038685,7.934325581796983,2.424485206604004,-9.726094543879345,0.132594821453239,-21.474400613176496,0.069039083969136,15.159368515014648,12.734883308410645,13.860934257507324,344.000000000000000,1162.131103515625000,361.215087890625000,592.041931152343750,1.423563122749329
6239076683392683008,232.341162291858581,0.261202011435000,-24.051435404235590,0.137254842138153,6.526508867129141,0.308637341670560,343.254542005853125,26.195809434210219,12.075151793325333,3.741310119628906,-15.029697797302010,0.386090335760158,-22.812733012908151,0.266454384682375,20.289106369018555,16.547796249389648,18.001747131347656,114.000000000000000,139.913833618164062,17.852176666259766,92.306564331054688,1.714736342430115
6037825755843120128,247.472171979252067,0.037191802722836,-30.025001418915789,0.028108864115773,6.526618829166784,0.043193950139280,349.256261467213108,12.595491007924274,4.452361802888010,0.772051811218262,-10.241261860290884,0.080456912163702,-6.795752946488515,0.062852938805762,10.698417663574219,9.926365852355957,10.378920555114746,215.000000000000000,449.041076660156250,744.782226562500000,679.971496582031250,1.192587256431580
6043727350141274112,242.319091260310699,0.302942732438727,-25.515141523062649,0.139863694570106,6.526897042051126,0.318846296785554,349.431534997962729,19.004657182112663,11.577552593623658,3.043466567993164,-28.605744636597169,0.652023714514119,-6.880197075751848,0.438262231682117,19.088535308837891,16.045068740844727,17.504018783569336,413.000000000000000,2406.496582031250000,52.856372833251953,301.499603271484375,1.803434252738953
